,t,p,v,q,R,fa,pwm
13479,155.79978938194495,"[0.4319113540037902, -1.375746462388873, 1.9813607818212797]","[0.02103773744861196, 0.024028829313020753, -0.01954172271052063]","[-0.004302987453413645, -0.014159581132101707, -0.0013677276348112808, -0.9998893799277485]","[[0.999594923376602, -0.002613295673448943, 0.028327800226132207], [0.0028570096732770476, 0.9999588794502267, -0.008566290012437847], [-0.028304258966723086, 0.008643755814084757, 0.9995616333323196]]","[-0.37127102959285796, -0.03368597497622641, 0.014121813844672815]","[1638.223446224312, 1704.0, 1648.6312616324162, 1693.184369183792]"
13480,155.8097901082141,"[0.43214262301996614, -1.3755298574185666, 1.981240833907643]","[0.02133921614015007, 0.022947151923729935, -0.01967650130698876]","[-0.004321756294307435, -0.014249598567935456, -0.001991257296203049, -0.9998870829184705]","[[0.9995858399997087, -0.003858898313876516, 0.028513190547211298], [0.004105231483085833, 0.9999545869634685, -0.008585787354166468], [-0.02847876763219749, 0.008699285822631932, 0.9995564150560133]]","[-0.29886171400726913, -0.041532096803146165, 0.34813381469080973]","[1639.7659030864645, 1704.0, 1650.6878707819528, 1692.1560646090236]"
13481,155.81979083448326,"[0.4324989923549358, -1.3752514967139062, 1.9810884868678817]","[0.022576487208760966, 0.021796644894694676, -0.0158732433963421]","[-0.004433438955991058, -0.01435718508562485, -0.0030156750308192593, -0.9998819787912302]","[[0.9995684038329682, -0.005903334827099764, 0.028737720888893516], [0.006157941641727696, 0.999941350598181, -0.00877923822318179], [-0.02868424164425254, 0.008952424641484068, 0.9995472816627983]]","[-0.20687221231052397, -0.047932729010797065, 0.8806866453314228]","[1640.4356447378075, 1706.1782236890372, 1651.4356447378075, 1690.2574210487703]"
13482,155.82979156075243,"[0.432877745131513, -1.3749620864300987, 1.9809303428489062]","[0.023981193934060473, 0.020633822595507514, -0.011365376488242726]","[-0.00456174612432867, -0.0144679151326162, -0.004111821237950597, -0.9998763724033913]","[[0.9995473419760907, -0.008090627895179872, 0.028969767167273144], [0.008354623718313183, 0.9999243640572543, -0.009003385371815645], [-0.028894738828888527, 0.009241343294660276, 0.9995395370684708]]","[-0.19790266687173286, -0.02657022343013546, 0.1923825662525953]","[1640.9492367474081, 1708.746183737041, 1651.9492367474081, 1688.2030530103673]"
13483,155.83979228702157,"[0.4330987374664949, -1.3748256365981006, 1.9808567481273125]","[0.02548461742727359, 0.01969252375704068, -0.015592793311136372]","[-0.004702934154745293, -0.014461100156210301, -0.0046664668036473685, -0.9998733741142646]","[[0.9995379825221504, -0.009195732612630535, 0.02896243018541434], [0.00946777101998987, 0.9999119941782786, -0.009269712795438435], [-0.028874645840962908, 0.009539641770731135, 0.9995372991676819]]","[-0.1764034893247947, 0.012624531553325435, -0.7937803583909311]","[1641.446087896973, 1710.338263690919, 1647.53912103027, 1691.568703175784]"
13484,155.84979301329074,"[0.4333024265699379, -1.3747059635327448, 1.980792426808191]","[0.026998868217086077, 0.018775521704847222, -0.020778299725028537]","[-0.00484553496352891, -0.014441392792234935, -0.00516172035140496, -0.9998706618825008]","[[0.9995296225196674, -0.010182152941029646, 0.028929072532223623], [0.01046205803581696, 0.999899771753061, -0.009540731640160276], [-0.02882902734648486, 0.009838901364473525, 0.999535950815474]]","[-0.28171731631096564, -0.07844512944950999, -0.07633312866767739]","[1641.9411029019745, 1711.8233087059236, 1642.588970980254, 1695.5288232157966]"
13485,155.85979373955988,"[0.4336245243279394, -1.374544402509452, 1.980726660731404]","[0.02727461295972865, 0.01673162840267887, -0.017170479857450353]","[-0.0049478369199997445, -0.014427454834377428, -0.005976131114745583, -0.9998654882815042]","[[0.9995116101504992, -0.01180788512277644, 0.028910166189604864], [0.012093423897541087, 0.9998789508761213, -0.009721902032420978], [-0.028791890500931675, 0.010066783479390216, 0.9995340762563266]]","[-0.4241092793235889, -0.19533818202728145, 0.87141112908966]","[1642.4443828679705, 1712.8887657359412, 1646.443828679706, 1686.223576904647]"
13486,155.86979446582905,"[0.4339626130049642, -1.3743771845774988, 1.9806606995421656]","[0.027383099236487886, 0.014535550052946135, -0.012375133883533453]","[-0.005044696574247086, -0.014414296026543842, -0.006833643602441558, -0.9998599822761219]","[[0.9994909625059071, -0.013519942042866521, 0.02889350285618753], [0.01381080504200768, 0.9998556084387363, -0.009890976130979228], [-0.028755608222304076, 0.010284984778281188, 0.999533461948625]]","[-0.2647492886370351, -0.1289379652886576, 0.5513133279129736]","[1642.9487790051, 1713.8975580102003, 1651.4877900510012, 1675.1268618877973]"
13487,155.8797951920982,"[0.4343842007058351, -1.3742384336327933, 1.9805948237394164]","[0.029354468899266805, 0.013093440052291731, -0.011767200508284625]","[-0.005009991414084638, -0.014485617185887745, -0.007763977294181247, -0.9998519710722508]","[[0.9994589516223535, -0.01538051036643661, 0.029044740710181857], [0.01567080163735267, 0.9998284178049273, -0.009793567575008289], [-0.028889150871849872, 0.010243431586702026, 0.9995293102812642]]","[-0.07809573772449407, -0.07167803906932055, 0.1794107068205495]","[1642.1047487372484, 1715.3428768941274, 1652.8952512627516, 1674.0]"
13488,155.88979591836735,"[0.43481522604499784, -1.3741029002242509, 1.9805289575876397]","[0.03153639455138802, 0.011736548779149284, -0.011632557522055309]","[-0.004960415886905143, -0.014566486856535173, -0.008702541743027162, -0.9998436767134863]","[[0.9994240668175828, -0.017257851000562634, 0.029214756003510735], [0.01754687433184084, 0.9997992204447239, -0.009665749996945947], [-0.029042083098236464, 0.010172811836618962, 0.9995263238316189]]","[-0.1462329869098658, 0.028671171101711454, -0.07468993085080555]","[1641.1083099730392, 1716.837535040441, 1653.8916900269608, 1674.0]"
13489,155.8997966446365,"[0.4349779960839313, -1.3740596084254642, 1.980506993277024]","[0.03299509508098231, 0.011615202184522574, -0.01463871635412822]","[-0.004974585634408723, -0.014547404937746403, -0.009037487560742786, -0.9998409746879511]","[[0.9994134179953528, -0.01792736611968412, 0.02918009857585499], [0.01821683536616908, 0.9997871789717301, -0.00968464511641985], [-0.029000267552691715, 0.010210533081083736, 0.9995272773537057]]","[-0.19842816222336437, 0.15777264351858114, -0.49901689719383135]","[1642.7615901677987, 1715.2384098322013, 1650.0364221224531, 1677.0827827936475]"
13490,155.90979737090566,"[0.4351080515834601, -1.3740275657679788, 1.9804903829277705]","[0.034365596135120885, 0.011644533973649887, -0.01802790539944689]","[-0.004996529309580237, -0.014516133622481824, -0.009298820273790514, -0.9998389546642464]","[[0.9994057143754046, -0.01844958491010179, 0.02912051538982252], [0.018739706058527844, 0.999777220035813, -0.009721483448428374], [-0.02893466807765247, 0.010261415118931517, 0.9995287198820901]]","[-0.33605444347299646, 0.08286943863501309, 0.16091727047392368]","[1644.738011546434, 1713.261988453566, 1645.5894740205235, 1680.5415202062595]"
13491,155.9197980971748,"[0.43547640817349087, -1.3739505108517642, 1.9804462382562635]","[0.034080514494856946, 0.010797363621087267, -0.013244309899585874]","[-0.00501759111600001, -0.014560649162380122, -0.010102822867610203, -0.9998300153702396]","[[0.9993711563219367, -0.020056092318250333, 0.029217731820180455], [0.02034832985377174, 0.9997448288887819, -0.009739269086613848], [-0.029014964483112284, 0.010327683723913622, 0.9995249379405107]]","[-0.5348691088593963, 0.014458841254459162, 1.0710814282083874]","[1645.8644770627473, 1715.5934311882418, 1644.5677614686265, 1678.4065688117582]"
13492,155.92979882344397,"[0.43588118038134666, -1.3738665774558587, 1.980397885969281]","[0.03354243750929968, 0.009816251930081881, -0.0072118027899183874]","[-0.0050385181609910795, -0.014616745955003292, -0.01098975273189136, -0.999820018718491]","[[0.9993310325680812, -0.021828256084324663, 0.02933897456611851], [0.02212284304412017, 0.9997075577621901, -0.009753953796490397], [-0.029117486291220768, 0.010396491491651835, 0.9995218085677802]]","[-0.29073112362420783, -0.12466287058121178, 0.7208691746965314]","[1646.8610578698324, 1718.5831736094974, 1644.0694710650837, 1675.4168263905026]"
13493,155.93979954971311,"[0.43638780420011397, -1.3738054926397163, 1.9803613147234955]","[0.03593941482307006, 0.007186393523962218, -0.006025770216204462]","[-0.005167229167864591, -0.014573202324686561, -0.012031419372310191, -0.9998075753880411]","[[0.999284754782478, -0.023907602309969692, 0.029265134365991295], [0.024208814614454944, 0.9996561107199241, -0.009981797114062465], [-0.029016457961545648, 0.010683142349125783, 0.9995208643721564]]","[0.03356235598464041, -0.30133438078993524, 0.233071899306049]","[1650.536853584934, 1717.2315732075328, 1643.1157866037665, 1677.6526401887006]"
13494,155.94980027598228,"[0.436910928533799, -1.3737481094177637, 1.9803266520704583]","[0.03881188689645148, 0.004289429182816143, -0.005624892876215627]","[-0.005313401762776646, -0.014513516403931169, -0.013098154212045913, -0.9997947356823346]","[[0.9992355419342321, -0.02603669896942833, 0.02916026610513799], [0.02634516354400727, 0.9996003617744612, -0.010244421669943157], [-0.02888188308242037, 0.011004822774014152, 0.9995222007451718]]","[-0.1491569585068096, -0.18172237525498547, 0.22736327886397056]","[1654.6466966868047, 1715.1766516565976, 1642.0883258282988, 1680.7350225151035]"
13495,155.95980100225142,"[0.4372815718773756, -1.373776243568273, 1.9803524357731759]","[0.039448518954662816, 0.0027945848905067067, -0.005243468287022869]","[-0.0055111395764320115, -0.014433466478170396, -0.013842760366357454, -0.9997845988451365]","[[0.9991996697782245, -0.027520467542910182, 0.02901329375464882], [0.02783864693624198, 0.9995555743685156, -0.010620306905778937], [-0.028708136216640433, 0.0114195029766316, 0.9995221684884835]]","[-0.3691660567681218, -0.02940438034082199, 0.24758299823868057]","[1657.7418814256891, 1711.8011383366959, 1636.9732173862365, 1680.0860395247703]"
13496,155.9698017285206,"[0.43763787435354995, -1.3738124206446465, 1.9803839044676572]","[0.0398748698153981, 0.0014316102672551892, -0.0048638732329047306]","[-0.005713727109151963, -0.014351501313694205, -0.014557070253830469, -0.9997747162132584]","[[0.9991642559724473, -0.028943580439613478, 0.028862886560143942], [0.029271582688065814, 0.9995108937974055, -0.011007048172402036], [-0.028530186052387378, 0.011842711423887584, 0.9995227792062416]]","[-0.31186690172028153, -0.11394910821047885, 0.18769124519733182]","[1660.7416373440271, 1708.301423098635, 1631.4736648692838, 1679.0861208853244]"
13497,155.97980245478973,"[0.4379960397456345, -1.3738636529015578, 1.9804006399954148]","[0.0408415131821841, -0.000926100432996979, -0.005231144428445315]","[-0.0059068810679888725, -0.014275701421097168, -0.015289087904796486, -0.9997634834386774]","[[0.999124362201365, -0.030402293823685887, 0.02872527161035648], [0.03073959330551205, 0.9994621710155909, -0.011374443077721494], [-0.028364028314789843, 0.012247492893440626, 0.9995220921313834]]","[-0.24800395234234923, -0.2273553812844122, 0.12392047911019333]","[1662.3219310966804, 1708.0, 1627.915494107746, 1681.2032184944671]"
13498,155.9898031810589,"[0.43835438070826266, -1.3739163040342222, 1.980415986995617]","[0.04185907642565857, -0.0033775600522368567, -0.00566880404675296]","[-0.00609914595949073, -0.014200482574656009, -0.016022774424244983, -0.9997521234198737]","[[0.9990831248583782, -0.03186438387559707, 0.028589375694977454], [0.0322108271392692, 0.9994120331062142, -0.011740205990078932], [-0.02819847473541959, 0.01265033050611547, 0.9995221842960084]]","[-0.3076560672884268, -0.056488874790076055, 0.06459640283973123]","[1663.7684476126992, 1708.0, 1624.5402889037018, 1683.6140793544987]"
13499,155.99980390732804,"[0.4386078391562533, -1.3739872738196506, 1.980451968470361]","[0.042166336999191485, -0.0038932256693589404, -0.006819138199828102]","[-0.006147767540788867, -0.014173097870715414, -0.016489520396968372, -0.9997446441881025]","[[0.9990543676423563, -0.03279635358211519, 0.028541704852122384], [0.03314488522628323, 0.999380530957391, -0.011824980172379483], [-0.02813620989908375, 0.012759810518089046, 0.9995225861167293]]","[-0.3808843941220614, 0.15725401203247655, -0.020388172924715064]","[1663.1306759633503, 1707.5653379816752, 1623.5653379816752, 1685.3039860549743]"
13500,156.0098046335972,"[0.43884130870409827, -1.3740617348421285, 1.980491882540091]","[0.04233822544523294, -0.004039960458057971, -0.008105296519229265]","[-0.006169013045204421, -0.014154829575752342, -0.01690539184640433, -0.999737904571173]","[[0.9990277830845126, -0.033627279384346793, 0.028510818484918942], [0.033976564697568636, 0.9993523880412459, -0.011856206469175463], [-0.0280936601535799, 0.01281337823116413, 0.9995232541875697]]","[-0.3802291879144165, 0.07162638502557317, -0.009068314193520166]","[1662.0956729150573, 1707.0478364575285, 1623.0478364575285, 1686.8564906274141]"
13501,156.01980535986635,"[0.4392109137716061, -1.374159056958919, 1.9805041708898798]","[0.04255066963385412, -0.005300535497042644, -0.009096237396484604]","[-0.006256534780860982, -0.014028958245343946, -0.017544188969297846, -0.9997278571613885]","[[0.9989903223759257, -0.03490328355741872, 0.02826981238662541], [0.03525437421822369, 0.9993056572598966, -0.012017410830454286], [-0.027830749072671773, 0.0130019176084491, 0.9995276310541783]]","[-0.3859652910528535, -0.04151828985837766, -0.008130970175809438]","[1661.5756943606036, 1707.8486112787928, 1622.5756943606036, 1687.0]"
13502,156.02980608613552,"[0.4395943845520825, -1.3742587075302723, 1.9805136454971264]","[0.04276724451729522, -0.00667455770426615, -0.01005710970438007]","[-0.006350806901731176, -0.013892127300518618, -0.01820569158014294, -0.9997174728453624]","[[0.9989509198537758, -0.036224643519925465, 0.028007646458117], [0.03657754839168491, 0.9992562367590373, -0.012192193682604505], [-0.027545163131165153, 0.013203856822705806, 0.9995331487689922]]","[-0.28621534504575563, 0.0038700641505137745, 0.10810260846134234]","[1661.1081722247259, 1708.783655550548, 1622.1081722247259, 1687.0]"
13503,156.03980681240466,"[0.4400237939028956, -1.3744063010157563, 1.980550022431849]","[0.04415873070149639, -0.007575031418812045, -0.00947208141873348]","[-0.006444419759360576, -0.013695827662755617, -0.018930235432477727, -0.9997059888000317]","[[0.998907665079787, -0.03767281613766377, 0.027627590638600676], [0.03802586278730641, 0.9991997553784532, -0.012366519571350845], [-0.02713961310551905, 0.013403580539745264, 0.9995413116147754]]","[-0.1339698138215335, 0.07175010179433286, 0.2917798579507309]","[1659.0085933219782, 1711.7879693492305, 1623.9914066780218, 1685.0085933219782]"
13504,156.04980753867383,"[0.44046703177348967, -1.374568326372574, 1.9805944975586771]","[0.04590389102145533, -0.008332956624570544, -0.008421703062805562]","[-0.00653783416425881, -0.013481626640806155, -0.019673756084669123, -0.9996941737119992]","[[0.998862373293915, -0.03915919738726534, 0.027212254719288058], [0.03951175994423352, 0.9991403952565605, -0.012541200977097985], [-0.02669775970060948, 0.013602137913721175, 0.9995510000997544]]","[-0.21846789417178852, 0.004117683334749683, 0.2740799487041734]","[1656.4177294463495, 1715.4151787751105, 1626.5822705536505, 1682.4177294463495]"
13505,156.05980826494297,"[0.4409239467033238, -1.374729322657715, 1.9805898535745485]","[0.04637068576666192, -0.01000744249504162, -0.007941222517535977]","[-0.006536510558566882, -0.013352046902160759, -0.020434675069114824, -0.9996804425087443]","[[0.9988078600031033, -0.040681738440121316, 0.02696270324979946], [0.04103084162233913, 0.9990789623754938, -0.012523154055395967], [-0.026428417372398847, 0.013614533015208912, 0.9995575599528994]]","[-0.3696754097877655, -0.07926051654980473, 0.23250089065077617]","[1657.7161833584328, 1718.1452291980409, 1628.2871375188245, 1678.9966791227428]"
13506,156.06980899121214,"[0.4413834906975685, -1.374890121130178, 1.9805757676991365]","[0.046591747465363285, -0.011858113682845742, -0.00757029023293172]","[-0.0065169759963050146, -0.013238733438324189, -0.021198938437418106, -0.999666342981404]","[[0.9987506092120261, -0.04221117750956528, 0.02674493842987794], [0.04255628354172143, 0.9990161953858552, -0.012468308932750805], [-0.026192326538102738, 0.013590897313344497, 0.9995644572415001]]","[-0.23580080651537, -0.16886134213166276, 0.09628603788541845]","[1659.7622590210453, 1720.7028237763068, 1629.8216942657841, 1675.4160467131705]"
13507,156.07980971748128,"[0.4420217941244567, -1.375179085837563, 1.9805885290562546]","[0.04843079306563275, -0.01471804211966206, -0.008807274289810723]","[-0.006437252459470378, -0.013066407832597104, -0.022097482497312804, -0.9996493022685201]","[[0.9986811359987993, -0.04401124238874551, 0.026408145093131104], [0.044347689452572815, 0.9989397215876408, -0.012292520422504626], [-0.025839156798915384, 0.013447459296038886, 0.9995748570257834]]","[-0.03903854608345564, -0.2877813666934602, -0.10734210928038834]","[1660.4440424776415, 1718.335745134151, 1629.111915044717, 1676.3321274329246]"
13508,156.08981044375045,"[0.4426835989766629, -1.375484900504436, 1.9806048200074249]","[0.05048255430984779, -0.017710657170622826, -0.010255650412862128]","[-0.006349615904173492, -0.01288632392609136, -0.023013680381672338, -0.9996318748792447]","[[0.9986085160676865, -0.04584677052091074, 0.026055416355010012], [0.0461740633503005, 0.9988599955120817, -0.012101433421844507], [-0.025470904231149886, 0.013287680382363562, 0.999587139792845]]","[-0.2580497888459394, -0.14627016539065757, 0.13392482793251403]","[1660.9464630278205, 1715.3212218330764, 1628.1070739443587, 1677.8393890834618]"
13509,156.09981117001962,"[0.44302039428033435, -1.3756343944581715, 1.9805990721860862]","[0.04989921159727537, -0.019005682463076157, -0.00869520085178965]","[-0.006244062196185868, -0.012804404099019303, -0.023514299157604356, -0.9996219100355901]","[[0.9985660763067069, -0.04685091428298672, 0.025892775257538036], [0.047170720265304215, 0.9988160052099492, -0.011881229580826286], [-0.025305476271778825, 0.013085575934903067, 0.9995939442110339]]","[-0.5492097047633535, 0.0344613549466084, 0.4736346046331654]","[1661.8968325710257, 1716.3452488565385, 1630.2420814275642, 1673.0674208593584]"
13510,156.10981189628876,"[0.44331842668865584, -1.375765244518299, 1.98059069586772]","[0.049001588090890426, -0.020098241414302227, -0.006775897848898473]","[-0.0061363715641671295, -0.01273419200162888, -0.023965353083634906, -0.9996128352269399]","[[0.9985269776120571, -0.04775586561891107, 0.025752644164520215], [0.048068432553676835, 0.9987759867919788, -0.011657632739418482], [-0.025164402919769645, 0.012878350369633824, 0.9996003437969567]]","[-0.2779003218541231, -0.10639309873647029, 0.2250836831520857]","[1662.9006276213145, 1717.8509414319717, 1632.751569053286, 1667.5465480827706]"
13511,156.11981262255793,"[0.4439954264042428, -1.3761169218392164, 1.9806234722872849]","[0.0512271820181741, -0.02277913104359134, -0.00789616803274807]","[-0.005949571727995247, -0.01269063951015258, -0.024909596952436556, -0.9995909652532969]","[[0.998435954868255, -0.04964780838343371, 0.025667300062838034], [0.04994982386359285, 0.9986872647231151, -0.011262038862327853], [-0.025074494327702142, 0.012526513723394125, 0.9996061361014275]]","[0.04302352636529394, -0.27297534407544416, -0.0968784092778705]","[1667.0272087247092, 1715.762661819606, 1631.6575970917636, 1666.5525323639213]"
13512,156.12981334882707,"[0.4447140647075691, -1.3764928622960229, 1.9806607703155907]","[0.05379593579236703, -0.025634536640431874, -0.009350407750129816]","[-0.005754079860941246, -0.012650016211561203, -0.02590802948688416, -0.99956768942593]","[[0.9983374262772925, -0.05164807993652028, 0.02558724869299588], [0.051939236750614376, 0.9985912532275059, -0.010847710636709255], [-0.02499094121016727, 0.012158658608784016, 0.9996136593909868]]","[-0.09488792132952939, -0.22327479402861528, 0.016544295547985755]","[1671.4969022775747, 1713.2794987346806, 1630.1676992408084, 1666.0558997469361]"
13513,156.13981407509624,"[0.44528718399999817, -1.376807209173226, 1.9806755830703053]","[0.054822218293525696, -0.027884500528099727, -0.009395617821081458]","[-0.005484143866188244, -0.01260452457135007, -0.026680963606952234, -0.9995492473624095]","[[0.9982580258780389, -0.053199624132237514, 0.025490330583126036], [0.05347612423669426, 0.9985156222894884, -0.010290742025009014], [-0.024905041611489803, 0.01163594547049352, 0.9996216218481399]]","[-0.24897912169133724, -0.20262183053311192, 0.15847955611348397]","[1672.4474449652644, 1716.1321147568513, 1622.8408805557688, 1670.02700468738]"
13514,156.14981480136538,"[0.44584184658897463, -1.3771137439135381, 1.9806875439362934]","[0.05565286357386512, -0.030057674049923863, -0.00926211555625466]","[-0.005204765852966322, -0.01255841546173066, -0.027425296946012142, -0.9995314183826732]","[[0.9981802852101763, -0.054694164688101864, 0.025390546136309214], [0.054955619135952184, 0.9984415336328268, -0.009715817444311556], [-0.024819577140100954, 0.01109349053714897, 0.9996303998601619]]","[-0.23057276289628909, 0.009313748375301967, 0.1238368007429056]","[1672.9516409968214, 1719.6614869777497, 1614.7737440508579, 1674.5647689713926]"
13515,156.15981552763455,"[0.4460979259214361, -1.3772658086857328, 1.98070483115139]","[0.05665987610257474, -0.029614240069878943, -0.009498649716478543]","[-0.005283678735917594, -0.012445436867068307, -0.027700880674279806, -0.9995248199056986]","[[0.9981555551795608, -0.055243920154110074, 0.025171771194778148], [0.05550695091464501, 0.9984094984552164, -0.009872836950727323], [-0.024586320978038617, 0.011251835197103089, 0.9996343982378534]]","[-0.18833862505298132, 0.2940515524785171, 0.013678873872605024]","[1671.6460778320136, 1719.0973852213424, 1614.4513073893288, 1678.1591517253019]"
13516,156.1698162539037,"[0.44632232904562075, -1.3774014859922008, 1.9807226834301332]","[0.05768559914357734, -0.0288932144888419, -0.00977444043450883]","[-0.005400602112769241, -0.012325364198343836, -0.027926735524664858, -0.9995194128543541]","[[0.9981364060162068, -0.055693499813243244, 0.02494052394724392], [0.055959757364964155, 0.9983819022150896, -0.01010759893320555], [-0.024337239199734913, 0.011484427678054833, 0.9996378781239751]]","[-0.3239156415575158, 0.04650663944219406, 0.49042756464136694]","[1670.1485202804427, 1718.099013520295, 1614.9504932398524, 1681.6534526789671]"
13517,156.17981698017286,"[0.446917621463568, -1.377786667440154, 1.9807367727133793]","[0.05707342173700219, -0.031047585679339365, -0.004373614042874139]","[-0.005113633293303906, -0.012287745546138318, -0.02850949915431469, -0.9995046550637398]","[[0.9980719245069073, -0.05686508418709781, 0.024854891995309814], [0.05711642428599533, 0.9983216033972038, -0.009521565619380222], [-0.02427174349910612, 0.01092283550440448, 0.9996452091000503]]","[-0.4946729838591212, -0.26157204095916736, 1.1997445971255551]","[1667.8910721260859, 1720.5307134486968, 1626.388210519136, 1670.1900039060813]"
13518,156.189817706442,"[0.4475537463945221, -1.3781993176807463, 1.9807504477151532]","[0.05628092208209912, -0.03351851946156157, 0.0016521711865264948]","[-0.004782198554661993, -0.012259204547989677, -0.02913155613272565, -0.9994888678171953]","[[0.9980019306546515, -0.058116080213160656, 0.02478450271928518], [0.058350584014243465, 0.9982567680009179, -0.008845249027287633], [-0.024227251176753277, 0.01027376784901694, 0.9996534869340473]]","[-0.3750937345607893, -0.11499679976071203, 0.3754261513078436]","[1665.549964929954, 1723.340042084055, 1639.0301893782478, 1657.079803607743]"
13519,156.19981843271117,"[0.4480356491840357, -1.3785176779514752, 1.980764509570581]","[0.05686466862047489, -0.03417762998698153, -0.0027394958730129863]","[-0.004576889905283378, -0.01213141803140096, -0.029642807081229284, -0.9994763458507174]","[[0.9979480465212005, -0.059143520675160245, 0.024521474457012953], [0.05936561733405902, 0.9982004932856955, -0.008429767827134204], [-0.02397878699903559, 0.009868204964440465, 0.9996635427021002]]","[-0.2068222170215907, 0.10112339458869475, -0.955098036497656]","[1665.7223104744232, 1725.083465711635, 1634.0545847813432, 1660.8619495070216]"
13520,156.2098191589803,"[0.4484701985216102, -1.3788070867661122, 1.9807786902082776]","[0.057870987477963355, -0.03428042554550412, -0.010329810815817962]","[-0.0044103078982033715, -0.011973158472203193, -0.03012003536630167, -0.9994648264788168]","[[0.9978988171298208, -0.060102221211080255, 0.024199178769388208], [0.06031344247258585, 0.9981466285459077, -0.008094631323133787], [-0.02366782424990755, 0.009537159149650165, 0.9996743485592413]]","[-0.24244153813613542, 0.027084172712777133, -0.4065182828458358]","[1666.6664042415343, 1726.4996063623016, 1623.6695533431216, 1669.8308402945768]"
13521,156.21981988524948,"[0.44912815958984165, -1.3792535550320173, 1.9807823463024397]","[0.05814289500052904, -0.03558847766555665, -0.008324125651715844]","[-0.0040544056299754855, -0.0118644060166064, -0.030783182148971976, -0.9994472111515493]","[[0.9978227976502784, -0.06143612486922031, 0.023965310024560562], [0.061628537327420484, 0.9980714495005074, -0.0073738804565151705], [-0.023466079996507152, 0.008834777142509386, 0.9996851298466872]]","[-0.3563105433231894, -0.1604964047120555, 1.0528201512450721]","[1663.8040029350582, 1727.3551107849935, 1624.616440204916, 1666.9631166551098]"
13522,156.22982061151862,"[0.4499082000173521, -1.3797858456364502, 1.9807802514473223]","[0.05801349653547567, -0.0375551207573898, -0.0010748772186970137]","[-0.003595052678510439, -0.01178270583561418, -0.031547920781801665, -0.9994262647980944]","[[0.9977316797095684, -0.06297492236185558, 0.02377872423922128], [0.06314436015455328, 0.9979834952156632, -0.006442540399877688], [-0.023325058490789075, 0.007929419881066602, 0.9996963735133556]]","[-0.2758752228260155, -0.14451220505762385, 0.5361435290664804]","[1658.8616102229212, 1727.9042655307865, 1631.7554519002251, 1657.6274859766288]"
13523,156.2398213377878,"[0.45066078070446197, -1.3803041899837147, 1.9807830612525401]","[0.05910854153330005, -0.03866343122361401, -0.004713533614494267]","[-0.003244088735648104, -0.011542315231472523, -0.0322119334060919, -0.9994089147902774]","[[0.9976578693793434, -0.06431089822770655, 0.023279982219938784], [0.06446067540700942, 0.9979032712376993, -0.005740741826378243], [-0.022861988738674188, 0.007227942984731496, 0.999712038463411]]","[-0.12108859198420613, -0.05799220950265288, -0.7223950618921045]","[1660.0807709005283, 1729.248462540317, 1634.248462540317, 1658.0807709005283]"
13524,156.24982206405693,"[0.45140756358364625, -1.3808195897394, 1.9807869066202992]","[0.06046211366599953, -0.03959051464162901, -0.010651045715394172]","[-0.0029160098836024904, -0.011268418972172152, -0.032854678893770466, -0.9993923241094217]","[[0.9975871134111275, -0.06560371015283721, 0.0227147519880293], [0.06573514543721891, 0.9978240617161098, -0.0050880352154567005], [-0.022331533714522015, 0.006568916363341448, 0.9997289670342705]]","[-0.21840851826765445, -0.056049415155679405, -0.6265383396406161]","[1662.6008726117905, 1730.7605235670742, 1635.7605235670742, 1660.6008726117905]"
13525,156.2598227903261,"[0.45185039224865287, -1.381129823909027, 1.9808017074777926]","[0.06048070280550681, -0.04044597350665329, -0.014059650844993617]","[-0.0026717259366779095, -0.011071422227303, -0.033248110413086666, -0.9993821973308079]","[[0.9975439012250585, -0.06639597967161455, 0.02230682422407079], [0.06651429889529693, 0.9977747777663676, -0.004603942937239216], [-0.021951504868326092, 0.006076358411812304, 0.9997404986781787]]","[-0.3681492886665635, -0.06326934693309691, -0.44787499259727426]","[1664.719130333548, 1728.421304499678, 1626.1150005820991, 1666.1573910006439]"
13526,156.26982351659524,"[0.4522360224599469, -1.381401449782634, 1.9808185699519478]","[0.060248073309510555, -0.04128795398089171, -0.01699236335131587]","[-0.0024432106114025175, -0.010888896521529995, -0.03359462574300936, -0.9993732869367543]","[[0.9975057689745945, -0.06709393536934699, 0.021928302107874074], [0.06720035083945847, 0.9977309665533244, -0.004151742032001869], [-0.02159998712346841, 0.005614975645582496, 0.9997510281760369]]","[-0.2609296134985595, -0.03150958557451371, 0.041482757953515303]","[1666.761768591048, 1725.3573471134282, 1614.3698306014744, 1672.2853057731438]"
13527,156.2798242428644,"[0.4527777614674066, -1.3817762264566051, 1.9807875920813565]","[0.061294575136674904, -0.0416799998057329, -0.013873893033905588]","[-0.002044549884673491, -0.010845387279068933, -0.034094526822961976, -0.9993574828601482]","[[0.9974394995482878, -0.06810089313958485, 0.02181625378547537], [0.0681895888808275, 0.997666384030292, -0.00334693575767536], [-0.021537421941939836, 0.004826009147641865, 0.9997560126983893]]","[-0.13034630651598705, 0.003167109058900469, 0.684591379307351]","[1669.3858309986294, 1725.3976384997716, 1618.9645774965736, 1669.4212535020558]"
