,t,p,v,q,R,fa,pwm
14818,177.98000000000002,"[0.39047040044066406, -1.8228944134346314, 1.5166290550016077]","[0.08928190352843031, -0.0314083374702575, -0.1963748527170129]","[0.007508677729175448, -0.120725477263314, 0.005072187200200562, -0.9926444994093874]","[[0.970799114505505, 0.008256780043565334, 0.2397511327261401], [-0.011882734853449824, 0.9998356357439337, 0.013682210850381387], [-0.23959879104986667, -0.01613157973243373, 0.9707378081890116]]","[-2.9838284521338783, -0.13005082845449054, 1.214750285185744]","[1530.7666194040983, 1725.6831679143438, 1593.8083451489754, 1748.5749645530736]"
14819,177.99,"[0.39105645611375045, -1.823147482232729, 1.5149869675340053]","[0.09261581970472, -0.030537570753144682, -0.19570212943696114]","[0.007621519580808102, -0.12008321529787425, 0.0049591442238256745, -0.992722057458569]","[[0.9711105992177866, 0.008015670560781717, 0.23849410554310393], [-0.011676536867658292, 0.9998343812888967, 0.013941081231395442], [-0.23834292068388016, -0.016323121165486915, 0.9710436103192108]]","[-2.728980042914037, -0.010697617776219914, 1.3868565901810044]","[1532.830186771419, 1732.905653699966, 1593.2924533071453, 1750.1226400785642]"
14820,178.00000000000003,"[0.3917929108142924, -1.8234432922945782, 1.5130852010093307]","[0.09658866370216686, -0.028932793444079154, -0.19033967661151974]","[0.007738554281125478, -0.11938148902170799, 0.004859535011946099, -0.9928062312287101]","[[0.9714485429873444, 0.007801473015556198, 0.23712058393916904], [-0.01149683354738049, 0.999832652384701, 0.014205492770647473], [-0.23697016083728514, -0.01652604687336447, 0.9713760027036853]]","[-2.5611827040747253, 0.13607284064331426, 2.437581104274047]","[1531.8224752351216, 1737.6532574294636, 1591.4757326645852, 1754.0485346708297]"
14821,178.01000000000002,"[0.39272621917318606, -1.8237950453653313, 1.5108435468321482]","[0.10139778490927681, -0.026367287380704447, -0.17883894993334495]","[0.00786107689992458, -0.1186019313439329, 0.0047775089302984075, -0.9928990641563971]","[[0.9718211054225855, 0.007622490486235772, 0.23559460600724677], [-0.0113518460973327, 0.9998303485995544, 0.014477268222100619], [-0.2354443805468822, -0.01674375536668573, 0.9717431615456906]]","[-2.7285185864397037, 0.11511185198060522, 2.5109375163429863]","[1526.7948408426887, 1739.1615477471933, 1587.9563885898822, 1761.0872228202356]"
14822,178.02,"[0.39350434152094477, -1.8240804229448448, 1.5090056025112026]","[0.10238669142423791, -0.02510327072989163, -0.17386777918153568]","[0.00792142743901706, -0.11804847789116658, 0.004701891997759841, -0.992965120627432]","[[0.9720849288745425, 0.007467404605662944, 0.23451053357074664], [-0.011207854413268086, 0.9998303171140417, 0.014621299917961638], [-0.23436155078560122, -0.01684150469213846, 0.9720036464259164]]","[-3.4890639597942976, -0.14938653799095553, 1.1481818756809172]","[1528.2808222391157, 1736.534572473097, 1586.6115460341593, 1764.1846052877875]"
14823,178.03,"[0.3940882138440275, -1.824282716741762, 1.507672991428494]","[0.09859374426057235, -0.02546835936154974, -0.17706980903294342]","[0.007903955705800086, -0.11777804447974329, 0.004634297549744808, -0.9929976603702041]","[[0.9722136815412464, 0.0073418683553446405, 0.2339799037878472], [-0.011065518142079213, 0.9998320720325927, 0.014605582041166004], [-0.23383338665760448, -0.01678885605295084, 0.9721316899372071]]","[-3.7224774218614596, -0.27482791012500524, 0.6492376960144188]","[1537.9200515891544, 1728.7313868087797, 1587.9885787984506, 1762.3485616020657]"
14824,178.04000000000002,"[0.39474000710572926, -1.8245052686284542, 1.5062193678113904]","[0.09738650036419541, -0.025856291053589206, -0.17696455181099566]","[0.00786522946287002, -0.11747620930365792, 0.004542814132467762, -0.9930341433973875]","[[0.9723573748748877, 0.0071743843960945086, 0.23338723430197836], [-0.01087029376650017, 0.9998349707105942, 0.014553537636863253], [-0.23324431319974223, -0.016688227972276846, 0.9722749255263649]]","[-2.7794036133510893, -0.27563965524984035, 1.8232154136688141]","[1544.577129161192, 1722.2952152686535, 1588.8590430537306, 1759.4494735910378]"
14825,178.05,"[0.3955796956211533, -1.8247838621275798, 1.5044309773121458]","[0.1033322991282182, -0.026307415373900432, -0.1677100755641357]","[0.007767705129445328, -0.11708750485487895, 0.004385244703542324, -0.9930815350551054]","[[0.9725425583461313, 0.006890808659461768, 0.23262300468966576], [-0.01052881350768256, 0.9998408514464578, 0.014401014346578278], [-0.23248675153855544, -0.016454843788641656, 0.9724603446023952]]","[-2.420238346049719, -0.20346794680569844, 2.4780771688139662]","[1542.9844360971965, 1719.640726828661, 1588.328145365732, 1753.609599023054]"
14826,178.06,"[0.3964504068357041, -1.8250533586721671, 1.5026997883004296]","[0.10552834862888, -0.025630895376125146, -0.16066808803913588]","[0.007642768349258937, -0.11663430484522476, 0.004277607127029766, -0.9931362857862459]","[[0.9727562350638782, 0.006713675761364428, 0.23173290613921657], [-0.010279311655400036, 0.9998465333812551, 0.014182789675691206], [-0.23160213509777247, -0.01617845261033959, 0.9726760070932639]]","[-3.360700731922017, 0.06705885214356283, 1.8908181105209785]","[1541.4095454865205, 1721.3459089097175, 1590.9522725673978, 1747.244545603762]"
14827,178.07000000000002,"[0.3973713268707394, -1.8253081322116584, 1.50106117728158]","[0.10165560034869398, -0.023129334594404374, -0.15720691237708168]","[0.007473465777017586, -0.11607672171839954, 0.004250781971250764, -0.993202946841336]","[[0.9730160718327762, 0.006708787545910859, 0.23063902028796768], [-0.01017876917499427, 0.9998519771011172, 0.013858502793778553], [-0.23051194799361685, -0.01583217013762841, 0.9729405047460699]]","[-3.637740428019952, 0.13937746036251178, 1.6772861495852585]","[1539.8634673327833, 1730.1070184475616, 1598.6826633360838, 1740.029514219655]"
14828,178.08,"[0.39825397195096207, -1.8255550561363643, 1.4994858082360722]","[0.10037988618724807, -0.021692335430574482, -0.15275240474529958]","[0.007202648391987737, -0.11560023713118672, 0.004202386191791658, -0.9932607432001422]","[[0.973237707251866, 0.006682874739973308, 0.22970289151436404], [-0.010013386188318681, 0.999860780613722, 0.01333662210909422], [-0.22958181827377674, -0.01527980947024598, 0.9731692710635587]]","[-3.031489972739465, -0.0895094205576947, 1.9468702635947448]","[1540.1060337004321, 1731.4606921586173, 1597.248624757753, 1741.0877550219875]"
14829,178.09,"[0.39908820119579524, -1.8257920507049372, 1.4979904370112282]","[0.10238928567302898, -0.02160195157456937, -0.14704138362126923]","[0.006803420026723272, -0.11522633799609573, 0.004126704690624115, -0.993307326177295]","[[0.9734115921019529, 0.006630305653277038, 0.22896648281087933], [-0.009766038355391528, 0.9998732369898139, 0.012564763772227252], [-0.22885417998953306, -0.014466784050194964, 0.9733530784370402]]","[-2.8324867804137743, -0.14041260718797077, 1.934929844859024]","[1542.6111427450728, 1723.4443432157673, 1584.2220577256219, 1752.6112566273346]"
14830,178.10000000000002,"[0.3999492017292664, -1.826016976927424, 1.4965198284911534]","[0.10343967690526366, -0.020935095627378105, -0.143224020492908]","[0.006494961542255291, -0.11478300650246404, 0.003986360478004793, -0.9933612975276117]","[[0.9736178222995704, 0.006428770007811378, 0.22809377506281234], [-0.00941081485956315, 0.999883730412189, 0.011988553968677328], [-0.2279902100308195, -0.013818819731349286, 0.9735652353884208]]","[-3.040071802922587, 0.0037691898032479743, 1.553713258793243]","[1542.65455135441, 1720.5696900865216, 1578.1212072046583, 1757.2060684725466]"
14831,178.11,"[0.4008435115024492, -1.8262268875323118, 1.4950800301005653]","[0.10329685565376845, -0.019550984439500742, -0.14176277510597665]","[0.006299440307820157, -0.11425328622471495, 0.003765561947865797, -0.9934244616028717]","[[0.9738638509892174, 0.0060421391882919135, 0.22705146057372444], [-0.008921066214471446, 0.9998921119191271, 0.011655580538338525], [-0.22695657684286052, -0.013376491846444148, 0.9738128440064002]]","[-3.131387615559953, 0.01170363644092226, 1.4321188864876113]","[1539.6350752808164, 1724.0924121723808, 1580.6374372659864, 1753.1801003744217]"
14832,178.12,"[0.4016944505297636, -1.8264315547545311, 1.4937208055061537]","[0.10296574604558723, -0.01888169804774043, -0.13936234742600787]","[0.006102484656467177, -0.11381815445030605, 0.0036142385617929, -0.9934762746123371]","[[0.974064713533735, 0.005792173441539716, 0.22619538380381962], [-0.00857046760618133, 0.9998993774607176, 0.011302615519079125], [-0.226107160462347, -0.012948079370464709, 0.9740163583365332]]","[-3.139429810121848, -0.13030050631651627, 1.6376144874192722]","[1536.9085620564597, 1724.4719868790437, 1580.6902744677518, 1753.6194510644966]"
14833,178.13000000000002,"[0.4024941656377861, -1.8266300291708568, 1.4924567442655132]","[0.10241225456700317, -0.019056670313114744, -0.1358526790120323]","[0.005903834857250534, -0.11349473839035398, 0.0035449702361374934, -0.993514681210026]","[[0.9742126545896113, 0.00570385156286334, 0.2255592354995117], [-0.008384068333357348, 0.9999050553421576, 0.010926422273131774], [-0.2254755198241196, -0.01253576415133984, 0.974168077685518]]","[-3.1483660494070524, -0.16612758874270395, 1.7169333793130708]","[1534.528058683784, 1721.1392821572977, 1577.8336704205408, 1759.3326591589184]"
14834,178.14000000000001,"[0.40332186161238287, -1.8268236042977528, 1.4912050077583165]","[0.10180831526764937, -0.01887760055189659, -0.13254069447901956]","[0.005713459448861073, -0.11312947951485697, 0.003445425091645228, -0.9935577786070137]","[[0.9743795529600128, 0.00555373641346601, 0.22484071931658828], [-0.008139179188181588, 0.9999108239928701, 0.010573745861692813], [-0.2247619781304075, -0.012132862450993827, 0.9743380076303895]]","[-3.1546643397903007, -0.05855361825047184, 1.6413143868695919]","[1533.349670305259, 1719.5245054578884, 1576.6993406105178, 1761.6013187789645]"
14835,178.15,"[0.40419971498335894, -1.827008397151905, 1.489975364081545]","[0.10111394519711153, -0.01806388903595537, -0.12958307026389357]","[0.005537916386687736, -0.11268921486070647, 0.00329160691742498, -0.9936092845455714]","[[0.9745803850310469, 0.005293015489295613, 0.22397455759527055], [-0.0077892692876159395, 0.9999167662870799, 0.01026319307939061], [-0.2239016430197244, -0.011746907476009377, 0.9745407173474328]]","[-3.106743286331055, -0.04031289709748799, 1.7189390748762925]","[1534.326145790231, 1720.9892186853467, 1578.6522915804621, 1757.6954168390755]"
14836,178.16000000000003,"[0.40506577150849826, -1.827204188507124, 1.4887314358729158]","[0.10113497352781808, -0.017867953534376983, -0.12488255217002497]","[0.0053086666770208795, -0.11225198886350636, 0.0031725438443095085, -0.9936604580099347]","[[0.9747787137161441, 0.00511304595336834, 0.22311440928885098], [-0.0074966795242044, 0.9999233678399942, 0.009837775610860458], [-0.2230470413777003, -0.011262273035982125, 0.9747424799012568]]","[-2.871979759385435, -0.22022507020198345, 2.264628440384083]","[1535.7668363407952, 1721.0797963910456, 1580.6134690726362, 1754.0797963910456]"
14837,178.17000000000002,"[0.40590555970790243, -1.8274244704942029, 1.4874556999471436]","[0.10274899701067335, -0.019047635023671544, -0.11630108956371885]","[0.0049598270592063065, -0.11182152911820935, 0.0031308708065601086, -0.9937108911458612]","[[0.9749720783400169, 0.005113129946654173, 0.22226759985418787], [-0.007331591730343454, 0.9999309873197715, 0.009157070811744284], [-0.22220548554320685, -0.010557465855988735, 0.9749424832751172]]","[-2.807706046988725, -0.2882610130728555, 2.4421483628896166]","[1538.2412059543074, 1718.1105528548312, 1582.592964763446, 1751.1105528548312]"
14838,178.18,"[0.40675375392805546, -1.827640743454891, 1.4862120009022934]","[0.10279420976322946, -0.019640772493960554, -0.11104477389423884]","[0.004686310197332668, -0.11148479308634647, 0.003075666580424101, -0.9937503869841977]","[[0.975123474320089, 0.005067985063685492, 0.2216049396001389], [-0.007157794354437765, 0.9999372694925687, 0.008628265039612318], [-0.22154728548950117, -0.009999825248897006, 0.9750984707633855]]","[-3.287286434618062, -0.09330915860091295, 1.4148796747123953]","[1536.9606949522756, 1717.0131016825749, 1587.6182202949099, 1747.2632542584433]"
14839,178.19000000000003,"[0.40762260908173914, -1.827847162736859, 1.4850470444500363]","[0.09898348458922382, -0.01879225911064553, -0.11396124792937197]","[0.004597927122317573, -0.11137841806251836, 0.0029872044083269064, -0.993763000331373]","[[0.9751719663611483, 0.004912926732343143, 0.22139497170827835], [-0.006961366129345058, 0.9999399885137222, 0.00847307950190095], [-0.22134003191560256, -0.009803919907616278, 0.9751475312738582]]","[-3.561729819495711, 0.03931655403175863, 0.7895585695341651]","[1526.451163332548, 1720.5162788891507, 1600.1295674612522, 1741.257807618599]"
14840,178.20000000000002,"[0.408474395256126, -1.828054904138287, 1.4838851005304123]","[0.09596087099228066, -0.01768473205705106, -0.11546418153943803]","[0.004434466245928314, -0.11120048409898811, 0.002879860285830248, -0.9937839383051167]","[[0.9752523392649991, 0.004737688206706064, 0.22104405134511684], [-0.006710147379777468, 0.9999441056109252, 0.008173318944475944], [-0.22099296877219482, -0.009454286376163041, 0.9752295974737584]]","[-3.2891881728149293, 0.1181625793590188, 1.2822347583014917]","[1520.9310392738357, 1722.7029170347946, 1605.8806288653423, 1736.2572925869863]"
14841,178.21,"[0.4092845959376288, -1.8282658666455853, 1.4827304961038]","[0.09485834926575026, -0.015946164860010822, -0.11352327856889113]","[0.004088091832591959, -0.11084820967101247, 0.002726513692978237, -0.9938251577317203]","[[0.9754103971711237, 0.00451304048073657, 0.22034977139786496], [-0.006325671123190598, 0.9999516233559977, 0.007521238697674647], [-0.22030518644442612, -0.008730155343715199, 0.9753918399352963]]","[-3.1022140637868385, 0.09613241589674772, 1.5151106680612916]","[1527.5667078401514, 1721.682044947669, 1595.1614719505249, 1733.7051123691726]"
14842,178.22000000000003,"[0.41010875832136257, -1.828470739166951, 1.4816176576202353]","[0.09412962666235643, -0.015546317098318696, -0.11226685086180097]","[0.0036940885048986276, -0.11047434798684107, 0.0025472543504719385, -0.9938687854911358]","[[0.9755777389956636, 0.004247069137312394, 0.21961283168924392], [-0.005879477213249836, 0.9999596095421348, 0.006780065984670665], [-0.2195751925571834, -0.007905691038770792, 0.9755634234253515]]","[-3.025497098578197, -0.25905726436753507, 1.2675776761460007]","[1533.6404721400904, 1720.5078583579727, 1583.2426307937376, 1737.4135580622988]"
14843,178.23000000000002,"[0.410961025031333, -1.8286633527997762, 1.480588892243947]","[0.09415334615609607, -0.017841255913296942, -0.11238824340840609]","[0.0032042101524040693, -0.11005703205327053, 0.002315833720031032, -0.9939172611243937]","[[0.9757638755335236, 0.0038982024975684195, 0.2187900085675665], [-0.005308785935362618, 0.9999684422168712, 0.005859691985577857], [-0.2187603268958985, -0.006879187129399857, 0.9757540677797597]]","[-2.933522568762463, -0.4062434435191147, 1.2391879198961657]","[1538.5831465084946, 1719.0250560474517, 1568.9088751253657, 1753.724383478032]"
14844,178.24,"[0.411796510111378, -1.8288657068958794, 1.479546351930529]","[0.09459070790211646, -0.019191053605085242, -0.11082296874761312]","[0.00282271420511803, -0.10975807105280518, 0.002127213360484211, -0.9939521023630756]","[[0.9758973903095481, 0.0036090650510819944, 0.218200539979243], [-0.004848327716230423, 0.9999751232010458, 0.005144327766765363], [-0.21817652191776316, -0.006078243107423372, 0.9758905049519426]]","[-2.802248011942637, -0.09673108453896005, 1.7516061581769122]","[1542.8051314485476, 1716.2287108131952, 1562.059499504481, 1762.9066582337762]"
14845,178.25000000000003,"[0.41259441517684303, -1.829089873339988, 1.4784729646528678]","[0.09595436119083643, -0.01842434548964899, -0.1054806486787488]","[0.0026839248594133125, -0.10972414867682055, 0.002034437970196619, -0.9939564113620846]","[[0.9759130233997368, 0.0034553025873674276, 0.21813296267443105], [-0.004633268068614152, 0.999977394100141, 0.004888954694624641], [-0.21811112155985846, -0.005781862591887133, 0.9759068943701441]]","[-2.816684526237407, 0.05352594010591617, 1.924899846495089]","[1545.4132374419803, 1710.4908776276434, 1571.970302279525, 1756.1255826508514]"
14846,178.26000000000002,"[0.4134081789084179, -1.8293104663453377, 1.477427054713912]","[0.09587110288427982, -0.018006409128795788, -0.10253976003304768]","[0.002665974848282739, -0.1096815818251976, 0.0018970279206400097, -0.993961397894054]","[[0.9759327198187845, 0.003186328370755105, 0.2180486316458548], [-0.004355961724618473, 0.9999786037583562, 0.004883614127694277], [-0.21802840193096312, -0.005715890220103723, 0.9759257024048645]]","[-3.138072470037472, -0.04474392252028027, 1.3587475589672628]","[1547.0, 1709.8056097364583, 1578.8016027818453, 1749.3947909590029]"
14847,178.27,"[0.41424658071640724, -1.8295255076443477, 1.4764238336597473]","[0.09353991791118328, -0.018130325725801057, -0.1033297432330061]","[0.002835761229232202, -0.10962558488747312, 0.0016902733159971399, -0.9939674370434846]","[[0.9759586815587393, 0.0027384093048977384, 0.21793810971306182], [-0.0039818972383209375, 0.999978136199082, 0.005266714240402676], [-0.2179189368669166, -0.006007903043946177, 0.9759483125230065]]","[-3.3367108224429036, -0.11456665987733924, 1.064611498500307]","[1547.0, 1716.9700240903474, 1580.8485783115277, 1742.7421204875347]"
14848,178.28,"[0.4150520325531119, -1.8297382455268407, 1.4754518159852141]","[0.09092302016474925, -0.01857326320838355, -0.10384117998191922]","[0.002919806903133738, -0.10953015582240308, 0.0015093376166174551, -0.993978020012137]","[[0.976001696405079, 0.002360883021247379, 0.21774994878073042], [-0.003640110641533645, 0.9999783559293355, 0.005473811800115836], [-0.21773232088316177, -0.006135083737462734, 0.9759892020604576]]","[-3.7545528352616557, -0.1902152481261635, -0.5341311803406885]","[1546.1188734213226, 1720.1188734213226, 1580.017465197976, 1740.982534802024]"
14849,178.29000000000002,"[0.4158151203131703, -1.8299480218858462, 1.4745199167786123]","[0.08793877891671475, -0.019426368734279824, -0.10399448703474766]","[0.0028936149730665814, -0.1093840285139005, 0.0013615975176855173, -0.9939944450103358]","[[0.9760666100772879, 0.0020738102123942044, 0.21746211330926749], [-0.003339871263282862, 0.9999795954499229, 0.005454600375055892], [-0.2174463535534096, -0.0060503484618517666, 0.9760535719576636]]","[-4.490864884056468, -0.19796859990261098, -4.044059456131626]","[1544.1048744163352, 1718.1048744163352, 1575.485967436754, 1745.514032563246]"
14850,178.3,"[0.41656915592083793, -1.8301423347014973, 1.4736369191189662]","[0.08672948027064328, -0.019655034304038928, -0.10094227690167225]","[0.0029111075361923752, -0.10931576259209701, 0.0012016587662144818, -0.994002140015598]","[[0.9760973489677935, 0.0017524428897584558, 0.21732720022374347], [-0.003025362650984336, 0.9999802717758024, 0.005524573752773083], [-0.21731320759218242, -0.006050014730389941, 0.9760832878411998]]","[-4.2958709169703875, -0.07607143472628526, -4.12778977717198]","[1543.0, 1718.0546334719693, 1572.5781466112123, 1748.4218533887877]"
14851,178.31,"[0.4173121902953283, -1.830317854412605, 1.472813352332517]","[0.08767729924723111, -0.019124807483594776, -0.09399434777248099]","[0.0029816905992585767, -0.10934212292422839, 0.0010268947869661003, -0.9939992253134877]","[[0.9760865960441629, 0.0013894164853932305, 0.21737809472669578], [-0.0026935140054978207, 0.9999802147776576, 0.005703030579521675], [-0.21736584719656488, -0.006152162003628461, 0.9760709241123104]]","[-3.5077409727732887, -0.021918977426012468, -0.9392644688618876]","[1543.0, 1720.3909807556, 1571.64360769776, 1749.35639230224]"
14852,178.32000000000002,"[0.41804367956649574, -1.830502159284502, 1.4719887343495044]","[0.08790265576178445, -0.018889022026599915, -0.08887465707297597]","[0.0030273357831566, -0.10931574294531513, 0.0008603158873189433, -0.9940021465300073]","[[0.9760987602690938, 0.0010484407568163929, 0.21732537520447248], [-0.0023721825979391973, 0.9999802940565783, 0.005830264392669665], [-0.21731495734419048, -0.006206448674229378, 0.9760819110320578]]","[-3.31102682551718, -0.10630321340710762, 0.3935085275001544]","[1571.6504424760467, 1742.7092872245337, 1598.0933532110441, 1773.3563389750382]"
14853,178.33,"[0.4187496283766501, -1.8307058989808676, 1.4711617908745496]","[0.08652975682341882, -0.019304609532808534, -0.08779945614707606]","[0.0030178125625221763, -0.10917268909869934, 0.0007118442926097833, -0.9940179781595416]","[[0.9761616653297073, 0.0007562466237160063, 0.2170435278015563], [-0.0020740974743015373, 0.9999808030344648, 0.005844091972437976], [-0.21703493495096113, -0.006154947795013061, 0.9761444643889762]]","[-3.406993974941641, -0.1428802616419831, 0.2310534782178273]","[1663.6823453350823, 1809.2323474432933, 1685.1235222190453, 1848.3823467405564]"
14854,178.34,"[0.4194796607409156, -1.8309074761251907, 1.4703943089205291]","[0.08671526596005637, -0.01942084330398552, -0.07909269215979102]","[0.0031271462374292992, -0.10899574012914665, 0.0005404993216352554, -0.9940371114993992]","[[0.9762391945758422, 0.0003928615316100227, 0.21669500180827214], [-0.0017562440061727532, 0.9999797792212626, 0.006099174578978997], [-0.2166882409265922, -0.0063348230733827424, 0.976220220767695]]","[-2.9716225822154585, -0.05325311957236544, 2.195307677012673]","[1701.8460873487138, 1840.761936235121, 1724.5921086036735, 1881.17411568866]"
14855,178.35000000000002,"[0.4202627996379403, -1.8311042846360992, 1.4697579452887735]","[0.09033721346879726, -0.018876973551319835, -0.05355760408720415]","[0.0034985706979142857, -0.10874404918221547, 0.00031871637542214625, -0.9940635254252794]","[[0.9763491627651913, -0.00012724884055708677, 0.21619921590173016], [-0.0013945461356087091, 0.999975219236423, 0.006886286025428344], [-0.21619475569464217, -0.007024920062244677, 0.9763248859315907]]","[-2.8567747669940626, -0.03582346734868169, 3.2989456121328633]","[1621.225399319395, 1795.1275845204123, 1659.1828711459243, 1820.8353617547673]"
14856,178.36,"[0.42102048617683924, -1.8313021979838024, 1.4693076568548125]","[0.09147789004609796, -0.018705222495169132, -0.030903790774066204]","[0.003827808792117352, -0.1082472693935858, 0.00010407716738696755, -0.9941163974344063]","[[0.9765645816048871, -0.0006217700616191067, 0.21522156773831913], [-0.0010356293364107462, 0.9999702200269242, 0.007588042834623179], [-0.2152199741883336, -0.007633107111326613, 0.9765352990287026]]","[-3.5184409358466135, -0.15576914158235003, 2.366487705363978]","[1570.5610857225415, 1768.07330286705, 1619.7562590597277, 1784.7562590597277]"
14857,178.37,"[0.4217287221719203, -1.8315022578823317, 1.4692188877613084]","[0.08779778749073604, -0.019256448532854686, -0.013847910785953942]","[0.004075084392151168, -0.10727431460981712, -9.668270828748141e-05, -0.9942206739773911]","[[0.9769835669543089, -0.001066551665081438, 0.21330789476327908], [-0.0006820558754992809, 0.9999659114787146, 0.008123809444290885], [-0.21330947072406123, -0.008082323159226242, 0.9769503730237947]]","[-3.9489800809728535, -0.1886584927867026, 1.3489899943349037]","[1578.098020092564, 1777.1176241110768, 1630.8104294690938, 1795.8104294690938]"
14858,178.38000000000002,"[0.4224438432935677, -1.8317024458338775, 1.4691687515741632]","[0.08330201298883182, -0.01927134931533817, -0.003922631533103162]","[0.004334982587219154, -0.10643064932835208, -0.0003059486278688277, -0.9943105065717115]","[[0.9773445988319075, -0.0015311658934920166, 0.2116475731329111], [-0.0003143341528473202, 0.9999619809167538, 0.008685762086805245], [-0.2116528782608087, -0.008555512842304455, 0.9773072018929703]]","[-4.142432370109153, -0.05413469458988519, -0.662646213391902]","[1586.928127530967, 1782.4643462457773, 1636.9286924915546, 1803.5356537542227]"
14859,178.39000000000001,"[0.4231717732711374, -1.8319028720109103, 1.4691904867356222]","[0.07728879006432512, -0.0182884887846149, -0.007262880025965812]","[0.004618363429941855, -0.10582750985161976, -0.0005310389030170755, -0.9943734681338587]","[[0.977600179565618, -0.0020336017941752424, 0.21045923092895136], [7.860218865311428e-05, 0.9999564446868653, 0.009297153171348998], [-0.21046904105154962, -0.009072359072386465, 0.977558085008709]]","[-4.077675768503332, -0.010999240270951616, -1.143054729789288]","[1598.1640102826852, 1780.9321804159974, 1633.8643608319949, 1805.0678195840026]"
14860,178.4,"[0.42388078667068363, -1.8321048367556572, 1.4693713081092374]","[0.07463882882883763, -0.01766081509696993, 0.0020432342590678172]","[0.004821720336507978, -0.10524856629150611, -0.0007300532620587974, -0.9944339324030157]","[[0.9778443012173461, -0.002466937777457685, 0.209318451088763], [0.0004370211675534322, 0.9999523246561742, 0.009743438748658692], [-0.20933253153940462, -0.009436090512066191, 0.9777988691988699]]","[-3.317323551446801, -0.10680775451999272, 1.670479648200983]","[1608.2167256293922, 1781.2062721110221, 1628.582229018771, 1811.6292698514362]"
14861,178.41000000000003,"[0.42456040991646127, -1.8323091919296697, 1.4697992972439702]","[0.0772142724254756, -0.01758498519007657, 0.030997645726675536]","[0.0049007463103839105, -0.10470721524464366, -0.0008885542056656451, -0.9944905166984851]","[[0.978071014664754, -0.002793604459775601, 0.20825195602392035], [0.000741030464652556, 0.9999501818845329, 0.009933567533782111], [-0.20826937433890033, -0.009561415387905446, 0.9780245590931094]]","[-3.007186325122754, -0.1691434144521705, 2.975264261003554]","[1616.4311871478417, 1784.2866951804406, 1619.8543636554182, 1826.0045775087228]"
14862,178.42000000000002,"[0.4252268031343366, -1.832496981606506, 1.470365733224201]","[0.0781103844675106, -0.017743628672887698, 0.05651935206616951]","[0.005140192711041857, -0.10418145709442854, -0.001017464418049434, -0.9945443353139448]","[[0.9782900452500027, -0.003094852479474131, 0.20721569606966259], [0.0009528014139441249, 0.999944754092426, 0.010436300937605666], [-0.2072366159224042, -0.010012297235149167, 0.9782392725554735]]","[-3.3837947906657115, -0.22940559016259154, 2.0543583148522426]","[1623.2854120944078, 1788.2854120944078, 1622.0640010190787, 1837.116471037829]"
14863,178.43,"[0.4258766161693587, -1.832664011011762, 1.4711056740549984]","[0.07690191861627138, -0.018196119735220728, 0.07773911141561625]","[0.0055806817723415315, -0.10367524032988147, -0.0011092908284844679, -0.9945946879140175]","[[0.9784999512522251, -0.0033637465786289767, 0.20621730540240493], [0.001049432482820588, 0.9999347741490542, 0.011331044877896665], [-0.20624206779883195, -0.010871020904941223, 0.9784401242864211]]","[-3.4994531505999507, -0.2011398067816148, 1.8136285724567482]","[1628.434956502503, 1793.434956502503, 1637.9807746441002, 1844.1385770488678]"
14864,178.44000000000003,"[0.4265299540656648, -1.8328281702705904, 1.472033226519493]","[0.07621038882152972, -0.017529975422859757, 0.10064966151399238]","[0.006069473627847349, -0.10314109983312669, -0.0012202126551765812, -0.9946472631095812]","[[0.9787204411277887, -0.0036793867265347896, 0.20516321322920117], [0.0011753379849974571, 0.9999229370571244, 0.012325678815478717], [-0.205192837423325, -0.01182226251433787, 0.9786497419453981]]","[-3.310426748422046, 0.10633654367350384, 2.3127729851133996]","[1631.2184106076354, 1799.0321324201477, 1651.8137218125123, 1844.1541457673397]"
14865,178.45000000000002,"[0.4271912227139867, -1.8329858718512992, 1.4733828952669605]","[0.07668193789566402, -0.014346960503544809, 0.12736440164115945]","[0.006666944223286359, -0.10254413241133932, -0.0013740981615369804, -0.9947048390278005]","[[0.9789649776928471, -0.004100956203583458, 0.2039839673753329], [0.001366332158736697, 0.9999066795862828, 0.013545094768508415], [-0.20402061151853404, -0.012981471953217113, 0.9788798576938093]]","[-3.192514381070933, 0.24874614982396168, 2.8026128423429135]","[1628.6782862959867, 1805.6364556304347, 1660.9581693344483, 1828.405375035117]"
14866,178.46,"[0.4278717212569933, -1.8331239778638393, 1.4749304186656826]","[0.07709572141390598, -0.011821380336026355, 0.15641089378128697]","[0.007264275124895272, -0.10187132475265827, -0.0015508322504630544, -0.9947695735470653]","[[0.9792391022605696, -0.0045654841335540635, 0.20265445721747308], [0.0016053988121906095, 0.9998890964881124, 0.014768530407888884], [-0.20269951990603277, -0.014136589064593613, 0.9791383730357275]]","[-3.165973227272926, 0.017778357941273665, 3.454817189699247]","[1625.560578399471, 1811.439421600529, 1667.0, 1818.3598554001321]"
