,t,p,v,q,R,fa,pwm
1955,38.25,"[0.07133974284287281, -1.4603343634692831, 1.4187619790180228]","[0.2531356232741057, -0.13968612202239655, 0.12526822348746153]","[-0.00879660469831384, -0.12105232212883568, 0.018326574060058186, -0.9924378570367449]","[[0.9700207523243428, 0.03850567062513932, 0.23995139107076544], [-0.03424627292281805, 0.9991733212014728, -0.021897115725260156], [-0.24059623758068824, 0.013023218338715645, 0.9705377184494636]]","[-2.4460555982994583, -0.061631819069732086, 1.146900682293463]","[1544.1014412435682, 1708.1014412435682, 1615.3581723168345, 1745.3850966098994]"
1956,38.260000000000005,"[0.0739652118662358, -1.4618524716043748, 1.4201750121003582]","[0.25923481600652015, -0.14188043487259744, 0.12667000225507036]","[-0.008660839504540335, -0.12035816982693502, 0.018391817589867254, -0.9925221387044889]","[[0.9703508579611079, 0.038593377841778354, 0.23859771909369], [-0.03442376667405318, 0.9991730157674397, -0.021619360905859905], [-0.23923487341506053, 0.01276493888623089, 0.9708773555877789]]","[-2.3670836444753767, -0.019146750484631492, 1.478721241953016]","[1540.603689598324, 1704.603689598324, 1612.8597782845172, 1746.8841330292896]"
1957,38.27,"[0.07662916645795459, -1.4633875413137576, 1.4215853781505297]","[0.264467199883069, -0.14399890439126778, 0.1284576162727606]","[-0.008473701016751368, -0.1196404546577987, 0.01841306014061718, -0.9926102076337734]","[[0.9706939487332172, 0.038581577783259116, 0.2372006195456831], [-0.03452638801414558, 0.9991780182968242, -0.021228058025057846], [-0.23782472661142334, 0.012416270477598523, 0.9712284230828586]]","[-2.6357819640368687, -0.01203353945343355, 1.6237854305007602]","[1538.0, 1703.6708913251748, 1611.0, 1746.5861688786981]"
1958,38.28,"[0.07940519881246844, -1.464972006559735, 1.4229879772633558]","[0.26717526096846206, -0.14589650278126737, 0.13136886061428574]","[-0.00813695310115912, -0.1188541196512126, 0.018306162936539964, -0.9927093058350343]","[[0.9710765585377221, 0.038279617397434185, 0.23567726845062514], [-0.0344111758075083, 0.9991967420423107, -0.020506783889356027], [-0.23627309400773233, 0.011803732369299567, 0.9716143697290995]]","[-2.8329078896085584, 0.018349517103429303, 1.6977938439535656]","[1538.0, 1710.2077563020528, 1611.0, 1741.0549754367246]"
1959,38.290000000000006,"[0.08215167539749461, -1.4665446431733644, 1.4243715302934463]","[0.2694201677963212, -0.14734864381502988, 0.1330767558245057]","[-0.007805830142678098, -0.11807363983527666, 0.01824335632760081, -0.9928064554581614]","[[0.971451384509568, 0.038067569416295, 0.23416373461435797], [-0.03438091830876732, 0.9992122913890367, -0.019807476080544943], [-0.23473335277726037, 0.011191238142897927, 0.971995162641327]]","[-2.9104112186441435, 0.15498388960854886, 1.3443089687860397]","[1537.350219329607, 1713.960350927371, 1611.3898684022358, 1736.7400877318428]"
1960,38.300000000000004,"[0.08481696619636303, -1.4680847880998207, 1.4257027662556037]","[0.27039285119170614, -0.1475771724614433, 0.1314792102719861]","[-0.007490158196743183, -0.11730924345294079, 0.01830166074673438, -0.9928982525951098]","[[0.9718066330906447, 0.038100703532847724, 0.23267812100684615], [-0.034586044367236585, 0.9992173453500229, -0.019167837922678076], [-0.2332264503438708, 0.010580022018150902, 0.9723643297231973]]","[-3.029088957756553, 0.22451535580467408, 1.026119646392301]","[1534.915577176476, 1710.0649234823618, 1612.8506536941143, 1735.7662308705903]"
1961,38.31,"[0.08750890118018206, -1.4696370684375377, 1.4270334704682424]","[0.270478274944287, -0.14833027386027808, 0.1287098409472067]","[-0.007145188449333458, -0.11651910922425958, 0.018331777248890135, -0.9929934417943125]","[[0.9721742722929733, 0.03807177115587578, 0.23114345460070082], [-0.034741567182452575, 0.9992255704858501, -0.018462255252221647], [-0.23166739061291894, 0.009918245830068742, 0.9727442729712261]]","[-3.367135855793101, -0.01941199334631638, 0.5734237787559202]","[1533.0, 1707.6517195189251, 1611.1758820846576, 1735.760339438746]"
1962,38.32000000000001,"[0.09029916487981456, -1.4712341337595722, 1.4283622122921884]","[0.2672893218889424, -0.15101927854123479, 0.1216159285036406]","[-0.006692096978535792, -0.1156339910663045, 0.01825786798771443, -0.9931011491893628]","[[0.9725901070498241, 0.03781148712515547, 0.22942813198020884], [-0.03471615159623206, 0.9992429785057282, -0.01751431868730339], [-0.2299168656729892, 0.00906939811217884, 0.9731672382127975]]","[-3.5707974921919674, -0.15580381896113912, 0.1656548743802997]","[1533.0, 1710.7085695938815, 1597.9295317598464, 1739.3266645261951]"
1963,38.33,"[0.09292646058155332, -1.472742072108415, 1.4296068973908276]","[0.2652960110370482, -0.15299983888712845, 0.11493579101013096]","[-0.006257015472327642, -0.11483425882433526, 0.01819600296180412, -0.9931982616702111]","[[0.9729639357038297, 0.03758151649045401, 0.2278786671449007], [-0.03470743755358544, 0.9992594492180565, -0.016607962808087226], [-0.2283340778331668, 0.008249864753350487, 0.9735478242661597]]","[-3.113871157568393, 0.1068254991417652, 0.2859764474798183]","[1533.0, 1711.5512371437032, 1592.2255583308654, 1739.1024742874065]"
1964,38.34,"[0.09506588036268045, -1.4739831917894264, 1.4305999425799578]","[0.2668820841641295, -0.1528595354030258, 0.10949436809429246]","[-0.005875850245190977, -0.11429014567880093, 0.01817019466141191, -0.9932636562457836]","[[0.973214823061531, 0.03743869152920261, 0.22682696525406526], [-0.03475248440716383, 0.9992702466278862, -0.015825885385912022], [-0.22725402662509098, 0.007519188606452272, 0.9738060837773904]]","[-2.8144115448633737, 0.25220881140994844, 0.3786945180528978]","[1533.0, 1705.7653251451093, 1609.1011349934315, 1727.5306502902183]"
1965,38.35,"[0.09742665599839333, -1.4753586020674325, 1.4316927041059742]","[0.2684814864126164, -0.15333887691588236, 0.10500923972387784]","[-0.0054682225373133666, -0.11360469075101551, 0.018140065513329535, -0.9933450363635293]","[[0.9735291749883173, 0.037281119534568696, 0.22549892350013337], [-0.03479625661333183, 0.9992814235941498, -0.014985256496032759], [-0.22589569916040667, 0.006742070364652907, 0.9741274960265379]]","[-2.8393828166587554, -0.09743008226170186, 0.784008095646616]","[1533.4490848726837, 1701.4490848726837, 1622.371281178243, 1719.257437643514]"
1966,38.36,"[0.10082098660915251, -1.4773610421336758, 1.4332510612507514]","[0.27014312500795107, -0.15671146546105127, 0.10498924279022291]","[-0.004937036188201053, -0.11225928263382697, 0.018089761458941075, -0.9935010561905919]","[[0.9741393369710425, 0.03705285051303703, 0.2228808121138931], [-0.03483593794973826, 0.9992948813933181, -0.013871388623653393], [-0.22323805134172797, 0.005748414046062288, 0.974745067257678]]","[-2.792577191211415, -0.3161319963690582, 1.2230643608500849]","[1535.9950372768158, 1703.9950372768158, 1618.8069478124578, 1726.3861043750844]"
1967,38.370000000000005,"[0.10397180122316967, -1.479224456666992, 1.4346864231842356]","[0.271836071136048, -0.15915966705156112, 0.1063596181946584]","[-0.004447053675977415, -0.11104323523193527, 0.01806784996829951, -0.9936413024612333]","[[0.9746857669500012, 0.03689355440521176, 0.22051359237350146], [-0.03491829349548935, 0.9993074145587569, -0.01285017744175682], [-0.2208349871679756, 0.004824927385096034, 0.9752991087821611]]","[-2.7410328606689762, 0.0855231129573594, 1.7820357249922107]","[1536.8243096804426, 1708.2444997009732, 1612.5798099794695, 1735.313309082389]"
1968,38.38,"[0.10622012081156047, -1.4805726284500151, 1.435665952368115]","[0.27364504616146146, -0.15818199666861793, 0.11288285474853477]","[-0.004109776769653287, -0.11030661178423327, 0.018151164203642673, -0.9937230903291534]","[[0.975005457153154, 0.03698113307233142, 0.2190792598259604], [-0.0351677908697314, 0.9993067738295963, -0.012172346990691828], [-0.21937764875790558, 0.004163573297719492, 0.9756306061468565]]","[-2.6953294315994762, 0.33113986968255615, 2.1793148903224218]","[1531.29139158423, 1718.8073433391971, 1596.4840482450327, 1750.9060782626245]"
1969,38.39,"[0.10872995787776907, -1.4820787800444426, 1.4367526445636065]","[0.27544277025480174, -0.15781847340349667, 0.11711902318489138]","[-0.003750613466869768, -0.10947444193001507, 0.018190982606871228, -0.9938158091454987]","[[0.9753683643248084, 0.036978164829560387, 0.21745840748617784], [-0.035335779564837314, 0.9993095369938292, -0.011437733252830044], [-0.21773131686354152, 0.0034719425766466883, 0.9760020538184597]]","[-2.65718316725727, 0.039122688466960945, 1.2914683041088058]","[1527.7970399194921, 1725.747508697941, 1586.3911197584762, 1760.3811545502404]"
1970,38.400000000000006,"[0.11214374173255418, -1.4841309958804292, 1.43820975047297]","[0.2772016050012404, -0.15957777695477002, 0.11344983899497589]","[-0.003315798861702581, -0.10831201167388782, 0.018080455732665694, -0.9939463112710418]","[[0.9758818694590566, 0.036660286253198844, 0.21519274663013876], [-0.035223722873130865, 0.9993228641605629, -0.010508113159783398], [-0.21543255124828853, 0.002674791030240602, 0.9765136861738759]]","[-2.6689908487783427, -0.12853513692219615, 0.6385277580729127]","[1531.3490837553682, 1720.1657255272785, 1597.0472512661045, 1748.7101533752189]"
1971,38.410000000000004,"[0.11540752968288824, -1.4861015411575085, 1.4396028573208923]","[0.278210524595637, -0.16094931164766013, 0.11002467405323325]","[-0.0029113466785105754, -0.10727512297978344, 0.018006846318182286, -0.9940619567512773]","[[0.9763354512750064, 0.036424471917891645, 0.2131713889755971], [-0.03517521162599562, 0.9993344034166968, -0.00965149125856524], [-0.21338108566447264, 0.0019247446455209786, 0.9769669924246948]]","[-2.894980521160803, 0.028425253044076157, 0.8005678186353915]","[1534.1278124588137, 1714.5940629530487, 1604.8721875411863, 1738.97750032949]"
1972,38.42,"[0.11823006316094155, -1.4878318298788953, 1.4408076932144442]","[0.2770133611913973, -0.16118011690796166, 0.10731735927529033]","[-0.002596213963972996, -0.10660754954067202, 0.01804183983034199, -0.9941338972969742]","[[0.976618268478287, 0.0364255611074562, 0.21187067645929045], [-0.035318457072326455, 0.9993351270625273, -0.009008761279478708], [-0.21205803836530365, 0.0013151759454064944, 0.977255803793321]]","[-3.067453337881487, 0.06441116844399758, 0.8527455043401702]","[1534.6316206441247, 1709.0521729146276, 1604.3683793558753, 1734.947034847002]"
1973,38.43000000000001,"[0.12103046317964761, -1.4895433264244997, 1.4419901584352153]","[0.2756721194309276, -0.16233640350030382, 0.10477961681189123]","[-0.0022187947971039484, -0.10587587947117248, 0.01804707181371597, -0.9942128920574321]","[[0.9769287991287111, 0.03635509662318433, 0.21044624315823054], [-0.03541542922114656, 0.9993383567355963, -0.008233407984534572], [-0.21060641415440348, 0.000590409583908227, 0.9775703466301067]]","[-3.0841655116493882, -0.2638761183269748, 0.8718401585652256]","[1534.6050009450905, 1704.8683336483634, 1604.526665406546, 1732.1316663516366]"
1974,38.440000000000005,"[0.12377065807413765, -1.4912037064564363, 1.4431117732885699]","[0.27393897077527135, -0.16601008774269374, 0.10270312724617219]","[-0.0016719505286149888, -0.10496986044278295, 0.017971349595170053, -0.9943110749560489]","[[0.9773156681911744, 0.036089232696080886, 0.20868529513478876], [-0.035387215041457074, 0.9993474205567888, -0.007097777972707936], [-0.20880548396461104, -0.0004480222631859216, 0.9779560161665778]]","[-3.0432218434461022, -0.4522418705619742, 0.9265468942023549]","[1533.1355667198807, 1704.3785222399601, 1606.4859110401592, 1732.6214777600399]"
1975,38.45,"[0.12653185753063478, -1.492882647747395, 1.4442523782595205]","[0.27338291463627734, -0.16897145981368036, 0.1014426667830401]","[-0.001173647077259367, -0.10412697620982476, 0.017873301354542438, -0.9944026019016208]","[[0.9776760300402635, 0.03579093138564256, 0.20704631824660436], [-0.035302098100472495, 0.9993581294945424, -0.0060563410645528325], [-0.20713022603818732, -0.0013880302351890446, 0.9783121849479601]]","[-2.5545581536998507, -0.17261258288135606, 1.2351192130061879]","[1531.8854508407992, 1704.3436474776026, 1606.854508407991, 1734.3745899104108]"
1976,38.46000000000001,"[0.12936449874531714, -1.4946247205132321, 1.4454575733604018]","[0.2768304439520156, -0.1695100803946285, 0.1029577249809378]","[-0.000840443060896763, -0.10349882917474841, 0.017699316740177717, -0.9944714902895432]","[[0.9779489778896306, 0.035376901537004096, 0.20582351924939601], [-0.035028962045840675, 0.999371580481641, -0.005335310446149855], [-0.20588302032114358, -0.001992123793055819, 0.9785740968266917]]","[-2.2704234055150696, 0.0397250181768483, 1.4486719222829691]","[1531.3812913993672, 1705.8561258018983, 1601.8129139936725, 1740.424503207593]"
1977,38.47,"[0.13214155044904158, -1.4963313830485996, 1.4466207581795867]","[0.2788235459646628, -0.16956117610713975, 0.10343333914023257]","[-0.0004901400291266294, -0.1027875882677578, 0.01754929620429079, -0.99454814919098]","[[0.9782529951972839, 0.035008000742178226, 0.20443720811790056], [-0.03480647949614856, 0.9993830913265918, -0.004582635382895738], [-0.20447161456811147, -0.0026327639476465287, 0.9788684703173195]]","[-2.813359552136, 0.17029819333390955, 1.0612646768077472]","[1531.4574726579738, 1707.3431044934803, 1597.5425273420262, 1745.0]"
1978,38.480000000000004,"[0.13474609348358524, -1.4979281584554707, 1.4476535741996441]","[0.27630318286175226, -0.16809935571721984, 0.10068328887625515]","[-8.677431805213082e-05, -0.10181848552648262, 0.01747364241881149, -0.9946489220110726]","[[0.978654153413284, 0.03477794965024892, 0.2025442612126223], [-0.034742608731662274, 0.9993881463435326, -0.0037308995792469765], [-0.20255032626624142, -0.003385659651611785, 0.9792647947124804]]","[-3.1649275168748563, 0.2817634160323726, 0.7720672878903159]","[1533.334601615514, 1708.7509512116355, 1595.665398384486, 1745.0]"
1979,38.49,"[0.13740162689231114, -1.4995571272223107, 1.4487171801414045]","[0.2743040603474607, -0.16655468525021228, 0.09877291573356015]","[0.00031082656655015634, -0.10087360723537175, 0.017397868497113687, -0.9947470333928073]","[[0.9790435865920265, 0.03455024775573904, 0.20069825852949505], [-0.03467566454370904, 0.9993943626390697, -0.002891583897070107], [-0.20067662765057406, -0.004128359116971867, 0.9796487650222033]]","[-2.67868839623212, 0.32621713103398886, 1.464607433802641]","[1534.202291947582, 1710.3068107893916, 1593.7545513684868, 1745.184086473635]"
1980,38.5,"[0.14045823269018756, -1.50143931766098, 1.4500229688021007]","[0.2764048333829478, -0.1643583451516127, 0.10346714815683204]","[0.0006630833491894808, -0.10011926996810015, 0.01732114962608047, -0.9948242108344054]","[[0.9793517596985112, 0.03433022317332261, 0.19922511820247576], [-0.03459577285671803, 0.9993986167773459, -0.002149058971993096], [-0.1991791767388523, -0.004787664450292535, 0.9799509247881933]]","[-2.3444159314364015, 0.32169488887819364, 1.989671533479969]","[1527.1300922965568, 1713.0268875782474, 1591.578489937402, 1746.8161325469484]"
1981,38.510000000000005,"[0.14340137422267835, -1.5032530970198805, 1.451262428100948]","[0.27766804150307484, -0.16308420564082435, 0.10636990272943435]","[0.0010189385447504557, -0.09943458132665764, 0.017236489314103605, -0.9948942475756888]","[[0.979631269567471, 0.0340943326788133, 0.19788891179065402], [-0.034499603589192726, 0.9994036650231705, -0.0014003340033678564], [-0.19781866009730073, -0.005455278390589345, 0.9802233862237055]]","[-2.619325322717526, 0.011738435611831244, 1.3971822089070969]","[1523.1758969490415, 1714.7386895668797, 1593.2663804140043, 1744.2109987197548]"
1982,38.52,"[0.14604479897974823, -1.5048861679578387, 1.452326677853589]","[0.27671881511989577, -0.16424606644717565, 0.10454045405898858]","[0.0013842989771691567, -0.09893387009409112, 0.017130851621595083, -0.994945422099293]","[[0.979836932510923, 0.03381461668477928, 0.19691503072211983], [-0.03436243290549383, 0.9994089212471956, -0.0006350390375617038], [-0.1968201738406086, -0.006144246758166449, 0.9804200320981687]]","[-2.807350094199372, -0.18741272121017014, 0.9976904226308161]","[1527.4579352068638, 1713.7871255095858, 1605.1609311301775, 1730.413319888994]"
1983,38.53,"[0.14872195459171184, -1.5065412087146746, 1.4534179936313032]","[0.2750177265457739, -0.16508888492420076, 0.10244778928671347]","[0.0017332850723595654, -0.09843595321663783, 0.01702708935921558, -0.9949961869824135]","[[0.9800408577289693, 0.03354254283906889, 0.1959458218246919], [-0.03422501311224442, 0.9994141229460214, 9.706853274409587e-05], [-0.19582777062544365, -0.006801379619061122, 0.9806146927187787]]","[-3.1630458591943174, -0.009286134322041216, 0.8887867231045181]","[1530.649247638033, 1712.9123119095082, 1612.193981104264, 1720.753761809835]"
