,t,p,v,q,R,fa,pwm
50,27.6,"[0.7480018740890687, -1.6131764923666565, 2.303579936480544]","[-0.03651190910634935, 0.023850286170203905, -0.023345999811412613]","[0.0166210136472314, -0.027269392571851427, 0.02293417523056163, -0.999226491222738]","[[0.9974602426912221, 0.04492638099726615, 0.055258977393683316], [-0.04673936078161996, 0.9983949660443747, 0.03196551223922892], [-0.053734220435702675, -0.034467116349924186, 0.9979596792889114]]","[-0.9665708639583039, -0.19711826547039502, 0.3829289448954398]","[1550.0786668399205, 1640.5143705243738, 1666.4069626357054, 1797.2072594710141]"
51,27.610000000000003,"[0.7476347947722066, -1.6129309666381737, 2.3033936146033076]","[-0.03765090441770576, 0.025212030094452345, -0.023717870027360692]","[0.016493598586781313, -0.027147519542053966, 0.022137145559041012, -0.9992501549571449]","[[0.9975458699454315, 0.04334557168045433, 0.05498456860361503], [-0.045136612840268084, 0.9984757679913202, 0.03176052470394562], [-0.05352408383278315, -0.03416439907062306, 0.9979818987837521]]","[-0.9186797315333642, -0.37537224679760256, 0.14307749185917196]","[1554.2413531026843, 1642.8736855208062, 1660.930824821475, 1800.3909793154376]"
52,27.62,"[0.7472600243414458, -1.6126842415031621, 2.3031593564794166]","[-0.03852216775028403, 0.024945291231394086, -0.02664652895167772]","[0.016540135320828653, -0.027390694470709413, 0.021443730752382963, -0.9992576803891658]","[[0.9975794041609992, 0.04194953371487803, 0.05545008805895454], [-0.04376171688718605, 0.9985327522953121, 0.03188099715332694], [-0.05403135922524322, -0.03423043186272966, 0.997951919185298]]","[-0.9069365721636519, -0.4963479720598145, -0.0683334914677669]","[1555.7718044940177, 1635.7315790279174, 1673.1744359521415, 1790.1879700398822]"
53,27.630000000000003,"[0.7468838695515447, -1.6124357840330548, 2.3029320141386336]","[-0.039467585044191324, 0.025162952553953913, -0.028835004709822046]","[0.01657859563160477, -0.027600634219287667, 0.0207326876090584, -0.9992663996848695]","[[0.9976165480274759, 0.040519796697994985, 0.055848210459107116], [-0.042350115713584595, 0.9985904383798573, 0.03198839648308925], [-0.054473335082199266, -0.03427733779141076, 0.997926537032233]]","[-0.950260377412887, -0.26520693854372757, 0.2693934198510348]","[1556.9029168364848, 1631.0679147986682, 1682.8058336729694, 1781.320417855393]"
54,27.64,"[0.7465020895157611, -1.6121802873412727, 2.302732773595517]","[-0.04071432173821101, 0.027348939920458597, -0.028015798294165242]","[0.016584237965140813, -0.027675525153964528, 0.01995001296103644, -0.9992799701615785]","[[0.9976715580053165, 0.038953341722928025, 0.05597290742482633], [-0.04078925170278237, 0.9986533534926431, 0.03204033946686669], [-0.054649484375412435, -0.034248847808967024, 0.9979174901418387]]","[-0.974440047636852, -0.10852256871120286, 0.5167581532123666]","[1556.4113430743917, 1636.4752261816916, 1681.8226861487833, 1777.8794015207418]"
55,27.650000000000002,"[0.7461155078669819, -1.6119192670214453, 2.3025336814499644]","[-0.04186493799594776, 0.029290571941432315, -0.02750117143753326]","[0.016593837523908493, -0.027735317416967453, 0.019144267127636137, -0.999294092770102]","[[0.9977282884929168, 0.037341035400336904, 0.05606683142821919], [-0.039181976803901654, 0.9987160732698169, 0.03210230297705682], [-0.054796123995298006, -0.034226192279057634, 0.9979105835330856]]","[-0.9206893303679469, -0.261773111391428, 0.315973164689197]","[1555.680917163327, 1641.9572485100189, 1679.4843565258036, 1776.2763313466917]"
56,27.66,"[0.745704308328113, -1.611629927037323, 2.3023353501393453]","[-0.04252274437126423, 0.029979393074769118, -0.028548125265243526]","[0.016623725793136895, -0.027717698726586762, 0.01822023522945034, -0.9993110461607673]","[[0.9977986674436582, 0.03549382181037945, 0.05600298141195044], [-0.03733690750336968, 0.998782512570563, 0.03221449964522383], [-0.054791428634587094, -0.03423459160849362, 0.9979099248688004]]","[-0.8788526223228341, -0.36807901745046356, 0.17274600018638786]","[1553.725895276613, 1647.8223141701608, 1670.198002563912, 1784.0964188935477]"
57,27.67,"[0.7452923475551769, -1.6113389255588084, 2.3021370866094664]","[-0.04323886931521703, 0.030666545547947194, -0.02902394340494291]","[0.016674556341595086, -0.02774648646014938, 0.017303122236376593, -0.9993260324834964]","[[0.9978612944783849, 0.03365760028458824, 0.0560326162323882], [-0.0355082416916325, 0.9988449478417732, 0.03236643477083762], [-0.05487852868592433, -0.03428683815823735, 0.9979040088982608]]","[-0.9289727002536063, -0.3574518503136902, 0.6123598167878601]","[1552.5299101888024, 1652.4700898111976, 1663.0009414677377, 1789.8813007125284]"
58,27.68,"[0.7448746527896672, -1.611035408880411, 2.301939333637739]","[-0.044394278644790196, 0.031341128845133806, -0.02519768425293816]","[0.01688313452481349, -0.028124830396951368, 0.016438125868462904, -0.999326201874843]","[[0.9978766799180577, 0.031904429189984686, 0.05676681405866524], [-0.03380377037030186, 0.9988886116250064, 0.03281887839665928], [-0.05565670569717293, -0.03466815640503631, 0.9978470234194267]]","[-0.9746783286349142, -0.36387972495830856, 1.0010480752651603]","[1557.0513667609641, 1647.9486332390359, 1671.541470548488, 1780.336003504631]"
59,27.69,"[0.7444509696097896, -1.6107275391359994, 2.3017400120599203]","[-0.04549176461458819, 0.03211302393875544, -0.02199387994120698]","[0.017059815646229538, -0.028486004471456678, 0.01555702958111879, -0.999327415821516]","[[0.9978928477022567, 0.0301212003687552, 0.05746449058439556], [-0.03206506430787809, 0.9989336779839857, 0.03321036773985539], [-0.05640289035776825, -0.03498299819669673, 0.9977948154212657]]","[-0.942249208642872, -0.3015664468156003, 0.543312609834997]","[1561.7966264054924, 1644.2655421351642, 1678.7344578648358, 1771.4689157296716]"
60,27.700000000000003,"[0.743986006596053, -1.6103896624764331, 2.301529877636681]","[-0.04618996848378177, 0.03355571676656605, -0.02308083288387727]","[0.01701662129963186, -0.028728821829232806, 0.014564951995822922, -0.9993358301834699]","[[0.9979241838586037, 0.028132821825750873, 0.057915174570539185], [-0.030088291751561476, 0.9989957434650851, 0.03317377092509199], [-0.05692378948109825, -0.034847506568449295, 0.9977693287109748]]","[-0.9031746777966676, -0.24864394138267065, 0.19763881319851961]","[1568.0846239229916, 1646.3615413076639, 1676.6384586923361, 1767.2769173846723]"
61,27.71,"[0.743519452803184, -1.6100484743611403, 2.3013284871838473]","[-0.04659240413932636, 0.03491177702441514, -0.023617171507190744]","[0.016991938562002373, -0.028995719174983052, 0.01357593474181293, -0.9993427301551796]","[[0.9979495605555146, 0.026148636421019, 0.05841468522439019], [-0.028119410336148544, 0.9990536120642738, 0.03317425256373805], [-0.05749195942817164, -0.03474882852898407, 0.9977407206115528]]","[-0.7921797673639209, -0.28947293282996606, 0.4606301005870197]","[1573.0, 1647.3443330541136, 1674.5628887027424, 1764.2185556486288]"
62,27.720000000000002,"[0.7430472024085709, -1.60969542787778, 2.301158409008149]","[-0.04593568979267422, 0.0359576048690768, -0.022181752752111494]","[0.01703354614826345, -0.02934884728570014, 0.012597876575825607, -0.9993442070747939]","[[0.9979589245771144, 0.0241794000657105, 0.05908837406262336], [-0.02617905984426774, 0.9991013508623431, 0.033305285026920484], [-0.058230028014525544, -0.034784217649912505, 0.9976960541767839]]","[-0.7380511906077403, -0.3219605051626213, 0.6405897675687573]","[1573.0, 1644.3407138431448, 1672.5604758954298, 1765.219762052285]"
63,27.73,"[0.7425806207068125, -1.6093427569595031, 2.300991005135552]","[-0.045849380856783535, 0.03687480106578602, -0.020601900214973826]","[0.0170618900448698, -0.02967145073564348, 0.01163748103232164, -0.9993461818486499]","[[0.9979680733138427, 0.02224724241212679, 0.059701216848696705], [-0.02427224653182007, 0.9991466471075516, 0.033410867452649214], [-0.058906987161605785, -0.03479207123319928, 0.9976567190595915]]","[-0.9876045527512751, -0.3685636347426284, 0.6941512423690792]","[1572.6795693447177, 1643.1749124027012, 1671.7476715289918, 1764.7182773788713]"
64,27.740000000000002,"[0.742134055116676, -1.6089914121586966, 2.300833044206989]","[-0.04777716911482325, 0.03733779988585224, -0.018512053085102998]","[0.017043399953560308, -0.029886271839119023, 0.010739452075300101, -0.9993499145420704]","[[0.9979822041019011, 0.020446213659209768, 0.06009975997081223], [-0.0224836683955095, 0.9991876276268304, 0.03342271620594243], [-0.0593676128628065, -0.03470656494244486, 0.9976319207997024]]","[-1.1473935499385126, -0.40667426434051485, 0.7354144013361594]","[1571.2277004676419, 1648.4984316186462, 1675.1353655755022, 1758.9108018705676]"
65,27.75,"[0.741681434451699, -1.6086341104726722, 2.3006752581088366]","[-0.04913095331541667, 0.037745770053333294, -0.017205017384390953]","[0.01702393157286182, -0.030129818046206985, 0.009829450314453207, -0.9993526057060156]","[[0.9979910207486187, 0.018620317647370443, 0.06055529612695436], [-0.020672029490256063, 0.9992270041272188, 0.03343350165446332], [-0.05988595256874597, -0.03461813985233815, 0.9976046284431923]]","[-0.8016237980684551, -0.43544186205613, 0.29852379641278404]","[1569.9205924771918, 1652.2853322947265, 1677.523554863151, 1755.032297796506]"
66,27.76,"[0.741195652030201, -1.6082441847840698, 2.3005184295023193]","[-0.04734109630654842, 0.03785236545225069, -0.020185195747792192]","[0.01699910540627635, -0.030530682687356574, 0.008853877240980277, -0.9993495927378432]","[[0.9979780643623524, 0.016658248643593096, 0.061322666604183534], [-0.0187342258161049, 0.9992643703638371, 0.03343546829614552], [-0.06072063463428891, -0.03451672796253423, 0.9975569074775217]]","[-0.577626077093306, -0.44869833505359297, -0.06428464047504434]","[1569.406294716583, 1647.6566524492475, 1674.4377682994982, 1761.7181686844203]"
67,27.770000000000003,"[0.7407143799744538, -1.6078528117140507, 2.3003555505496265]","[-0.04622007975009263, 0.03827714115100245, -0.022789991741405995]","[0.016971750319318076, -0.03092088322018455, 0.007896266633301497, -0.999346388648149]","[[0.997962792767138, 0.01473264806825393, 0.062069372891315464], [-0.016831774106916986, 0.999298914187568, 0.03343299570440966], [-0.06153331902829484, -0.034409633858184685, 0.9975114142028237]]","[-0.9035994870350791, -0.31708588505486873, 0.12291821948218384]","[1569.5171185621145, 1644.0, 1671.1726103006167, 1766.896576287577]"
68,27.78,"[0.7402500753828274, -1.607455993765808, 2.3001699109080382]","[-0.04761516211013926, 0.03989887361990442, -0.02398264352261458]","[0.016934881732111773, -0.03127096663495127, 0.00700622870391928, -0.9993424655818259]","[[0.9979451931395077, 0.012944103491586282, 0.06273810910517644], [-0.015062383978033134, 0.9993273594095149, 0.03340930984093621], [-0.06226351048722043, -0.0342856760170846, 0.9974697871822497]]","[-1.1144578021469822, -0.2148381977239307, 0.23374919963436547]","[1571.9795761795247, 1644.0, 1667.2326781127604, 1766.4040847640952]"
69,27.790000000000003,"[0.7397831264441566, -1.607051431030506, 2.299990496850674]","[-0.048785574533700485, 0.041637650911852016, -0.025074543545820883]","[0.01690069761464872, -0.03160299924431357, 0.006089024658100508, -0.9993388696684194]","[[0.997927984227493, 0.011101772570530362, 0.06337002861491786], [-0.013238223506306823, 0.9993542161902416, 0.0333941852183245], [-0.06295839355685909, -0.03416391098499872, 0.9974308695103433]]","[-0.9862908445638928, -0.17074189770012171, 0.24563659107962543]","[1574.1825848880862, 1644.6390471083018, 1664.6390471083018, 1765.178368003612]"
70,27.8,"[0.7393040908691364, -1.6066114688475437, 2.2998395383520247]","[-0.048929077941327795, 0.04391141025762106, -0.02570593296274627]","[0.016878783524166018, -0.03185252622295042, 0.0050476512181360745, -0.9993367690876106]","[[0.9979188091741162, 0.00901334312999649, 0.06383319771027615], [-0.011163870709256497, 0.9993781893611724, 0.03341361710075855], [-0.0634924048614105, -0.0340567388719185, 0.9973999800732448]]","[-0.9058408984684226, -0.13631758839140046, 0.31828881693359]","[1575.1997187624838, 1648.1990156686934, 1668.1990156686934, 1760.6012655688228]"
71,27.810000000000002,"[0.7388274102185689, -1.6061682188747815, 2.299680118713645]","[-0.04902616638860148, 0.04594766604582469, -0.02541551562493612]","[0.016835171920426113, -0.032106945693020604, 0.004026481578864629, -0.999334340907778]","[[0.9979054794155338, 0.006966550728420414, 0.06430671984462236], [-0.00912865453074756, 0.9994003453118223, 0.033389374819563215], [-0.0640355738061639, -0.03390648692110943, 0.997371058496163]]","[-0.9091705516496771, -0.240157414221148, 0.7002078957962468]","[1576.0, 1651.6381011575336, 1670.3618988424664, 1757.2127003858445]"
72,27.82,"[0.738359420270971, -1.6057128355172132, 2.299489473762667]","[-0.048951963296859365, 0.047107429651609814, -0.02172322750040939]","[0.016711486986658163, -0.032379420599976456, 0.0030798728158360805, -0.9993307037440199]","[[0.9978832167478714, 0.005073406404999018, 0.06481843685896098], [-0.007237839468967168, 0.9994215229100412, 0.033201155107375487], [-0.06461255984103136, -0.03360005309656904, 0.9973436403863843]]","[-0.8909975979686519, -0.3017686496886772, 0.9660654308373964]","[1576.0, 1654.631075151083, 1667.368924848917, 1758.2103583836943]"
73,27.830000000000002,"[0.7378923838075675, -1.605252323560407, 2.299306337726631]","[-0.048636420023890944, 0.048447479407014556, -0.01911090811698367]","[0.016602976146393417, -0.03265004519013801, 0.00212505635474437, -0.9993264760994705]","[[0.9978585233348742, 0.003163074314057898, 0.0653266737286333], [-0.005331425999940012, 0.999439256602875, 0.033044820918249805], [-0.06518554468876303, -0.033322353662305786, 0.9973162374300606]]","[-0.7933464158304798, -0.21018951367048377, 0.4919781345269012]","[1577.1504524659915, 1656.7908268243652, 1663.6403743583737, 1759.4183463512695]"
74,27.84,"[0.7374289668225669, -1.6047723431590406, 2.299151705944382]","[-0.04740473615964791, 0.050471905294364836, -0.020598209426658753]","[0.01655206699899016, -0.03291364587606001, 0.0011390830207357965, -0.9993200069573862]","[[0.9978298416322666, 0.0011870391609703106, 0.06582023800866772], [-0.003366194647856636, 0.9994485159580979, 0.03300664066684407], [-0.06574482129476121, -0.0331566061675158, 0.9972844948086448]]","[-0.7464447694728602, -0.16632992170858735, 0.1737947691223649]","[1582.668085718338, 1655.787620778484, 1657.119535060146, 1761.424758443032]"
75,27.85,"[0.7369728893146325, -1.6042924198466029, 2.2989952264880236]","[-0.04669003319467779, 0.05218263848960951, -0.021389668359174253]","[0.016509767540916827, -0.03314967808294287, 0.00015952529375589685, -0.9993138603366591]","[[0.9978018372798889, -0.0007757552841621347, 0.06625913299899998], [-0.001413418632660314, 0.9994544947453842, 0.03298630264488074], [-0.06624859809693275, -0.03300745549341712, 0.9972567433280174]]","[-0.9719360515441516, -0.29969610171280436, 0.5002455000092016]","[1586.5032897393426, 1655.198684104263, 1652.7947364170518, 1761.807895374422]"
76,27.860000000000003,"[0.7365436259054087, -1.6038127051032718, 2.2988319967256863]","[-0.04786407199421903, 0.05274732452985098, -0.01963893170746902]","[0.016498922784245015, -0.03328499140868593, -0.0007965936080034925, -0.9993088920177965]","[[0.9977819509044239, -0.0026904191578571938, 0.06649768989801388], [0.0004937531453525221, 0.9994533033044956, 0.03302806971681935], [-0.06655026164372937, -0.032922011271224905, 0.9972387911210956]]","[-1.1474675819972977, -0.393775455084772, 0.7503475876444607]","[1584.1918946122157, 1656.1232421551138, 1656.4929686204548, 1756.260547069318]"
77,27.87,"[0.7361115324842764, -1.6033281364885634, 2.298669915122993]","[-0.048913045415117165, 0.053308196074555156, -0.01809018713591202]","[0.016485409339618715, -0.03341830080392668, -0.0017581523601095607, -0.9993039186185687]","[[0.9977602165591787, -0.004615685822346419, 0.06673211017120034], [0.002412028349597457, 0.9994502447742326, 0.033065377235082814], [-0.06684804561655164, -0.03283035937736572, 0.9972228613164319]]","[-0.9170993751810156, -0.3922737597379146, 0.38611015772923274]","[1581.8899988404262, 1657.1100011595738, 1660.1100011595738, 1750.9724997101066]"
